Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-12-01 16:00",47681,47709,47670,47709,0,0.00%,18
"2025-12-01 12:00",47921,47965,47690,47709,-216.,-0.45%,37
"2025-12-01 08:00",47894,48044,47750,47925,34,+0.07%,114
"2025-12-01 04:00",47875,47891,47860,47891,32,+0.07%,7
"2025-12-01 00:00",47854,47941,47825,47859,-6.,-0.01%,23
"2025-11-30 20:00",47926,47934,47826,47865,-106.,-0.22%,29
"2025-11-30 16:00",48070,48086,47915,47971,-142.,-0.30%,11
"2025-11-28 08:00",47929,48157,47929,48113,214,+0.45%,76
"2025-11-27 16:00",47875,47915,47875,47899,24,+0.05%,4
"2025-11-27 08:00",47875,47875,47875,47875,-8.,-0.02%,2
"2025-11-27 00:00",47858,47883,47847,47883,6,+0.01%,10
"2025-11-26 20:00",47879,47881,47866,47877,40,+0.08%,6
"2025-11-26 16:00",47837,47837,47837,47837,-25.,-0.05%,1
"2025-11-26 12:00",47965,47965,47861,47862,-110.,-0.23%,40
"2025-11-26 08:00",47637,47974,47637,47972,360,+0.76%,182
"2025-11-26 04:00",47605,47616,47556,47612,-20.,-0.04%,31
"2025-11-26 00:00",47639,47678,47632,47632,6,+0.01%,14
"2025-11-25 20:00",47605,47630,47605,47626,12,+0.03%,6
"2025-11-25 16:00",47550,47626,47550,47614,64,+0.13%,31
"2025-11-25 12:00",47401,47594,47401,47550,140,+0.30%,114
"2025-11-25 08:00",46876,47446,46800,47410,522,+1.11%,225
"2025-11-25 04:00",46827,46911,46827,46888,120,+0.26%,9
"2025-11-25 00:00",46808,46830,46768,46768,-56.,-0.12%,5
"2025-11-24 20:00",46824,46824,46824,46824,24,+0.05%,1
"2025-11-24 16:00",46869,46869,46800,46800,-85.,-0.18%,21
"2025-11-24 12:00",46948,46992,46859,46885,-37.,-0.08%,17
"2025-11-24 08:00",46766,47006,46595,46922,169,+0.36%,75
"2025-11-24 04:00",46611,46753,46609,46753,138,+0.30%,14
"2025-11-24 00:00",46744,46850,46579,46615,-145.,-0.31%,8
"2025-11-23 20:00",46749,46797,46748,46760,-7.,-0.01%,5
"2025-11-23 16:00",46847,46850,46767,46767,48,+0.10%,6
"2025-11-21 12:00",46738,47000,46649,46719,-87.,-0.19%,57
"2025-11-21 08:00",46426,46903,46217,46806,363,+0.78%,112
"2025-11-21 04:00",46266,46500,46217,46443,98,+0.21%,91
"2025-11-21 00:00",46355,46388,46218,46345,9,+0.02%,9
"2025-11-20 20:00",46388,46430,46310,46336,3,+0.01%,20
"2025-11-20 16:00",46255,46335,46155,46333,135,+0.29%,13
"2025-11-20 12:00",46310,46568,46155,46198,-102.,-0.22%,93
"2025-11-20 08:00",47037,47291,46180,46300,-723.,-1.54%,275
"2025-11-20 04:00",46797,47040,46797,47023,193,+0.41%,18
"2025-11-20 00:00",46893,46900,46820,46830,-41.,-0.09%,7
"2025-11-19 20:00",46834,46895,46834,46871,91,+0.19%,10
"2025-11-19 16:00",46715,46780,46715,46780,162,+0.35%,4
"2025-11-19 12:00",46521,46650,46352,46618,168,+0.36%,43
"2025-11-19 08:00",46516,46702,46345,46450,-150.,-0.32%,65
"2025-11-19 04:00",46600,46602,46590,46600,38,+0.08%,6
"2025-11-19 00:00",46506,46562,46506,46562,118,+0.25%,4
"2025-11-18 20:00",46620,46620,46444,46444,-106.,-0.23%,10
"2025-11-18 16:00",46530,46587,46527,46550,48,+0.10%,5
"2025-11-18 12:00",46739,46802,46502,46502,-208.,-0.45%,32
"2025-11-18 08:00",46687,46713,46360,46710,27,+0.06%,203
"2025-11-18 04:00",46854,46854,46672,46683,-185.,-0.39%,15
"2025-11-18 00:00",46755,46868,46755,46868,68,+0.15%,3
"2025-11-17 20:00",47089,47089,46800,46800,-304.,-0.65%,9
"2025-11-17 16:00",47090,47104,47033,47104,20,+0.04%,6
"2025-11-17 12:00",47392,47396,46923,47084,-370.,-0.78%,37
"2025-11-17 08:00",47524,47633,47325,47454,-65.,-0.14%,45
"2025-11-17 04:00",47605,47606,47519,47519,-124.,-0.26%,5
"2025-11-17 00:00",47665,47716,47643,47643,-17.,-0.04%,4
"2025-11-16 20:00",47660,47660,47660,47660,95,+0.20%,1
"2025-11-16 16:00",47602,47602,47495,47565,-78.,-0.16%,6
"2025-11-14 12:00",47731,47736,47602,47643,-101.,-0.21%,19
"2025-11-14 08:00",47614,47802,47349,47744,199,+0.42%,135
"2025-11-14 04:00",47857,47857,47534,47545,-302.,-0.63%,63
"2025-11-14 00:00",47916,47920,47800,47847,-80.,-0.17%,58
"2025-11-13 20:00",47970,47974,47911,47927,-84.,-0.17%,9
"2025-11-13 16:00",47978,48015,47978,48011,31,+0.06%,12
"2025-11-13 12:00",48193,48193,47885,47980,-248.,-0.51%,51
"2025-11-13 08:00",48601,48692,48228,48228,-395.,-0.81%,103
"2025-11-13 04:00",48722,48723,48623,48623,-137.,-0.28%,16
"2025-11-13 00:00",48860,48860,48734,48760,-93.,-0.19%,19
"2025-11-12 20:00",48789,48853,48789,48853,25,+0.05%,5
"2025-11-12 16:00",48732,48828,48732,48828,50,+0.10%,11
"2025-11-12 12:00",48808,48808,48725,48778,-76.,-0.16%,37
"2025-11-12 08:00",48526,48900,48525,48854,341,+0.70%,292
"2025-11-12 04:00",48505,48520,48491,48513,62,+0.13%,14
"2025-11-12 00:00",48460,48460,48451,48451,13,+0.03%,3
"2025-11-11 16:00",48405,48438,48399,48438,-5.,-0.01%,13
"2025-11-11 12:00",48295,48450,48295,48443,165,+0.34%,63
"2025-11-11 08:00",47888,48278,47863,48278,413,+0.86%,185
"2025-11-11 04:00",47831,47865,47831,47865,81,+0.17%,3
"2025-11-11 00:00",47822,47822,47784,47784,-46.,-0.10%,3
"2025-11-10 20:00",47856,47856,47830,47830,-48.,-0.10%,2
"2025-11-10 12:00",47707,47878,47707,47878,178,+0.37%,44
"2025-11-10 08:00",47700,47777,47438,47700,72,+0.15%,22
"2025-11-10 04:00",47636,47639,47625,47628,70,+0.15%,7
"2025-11-09 16:00",47599,47649,47513,47558,8,+0.02%,8
"2025-11-07 12:00",47191,47550,47179,47550,600,+1.28%,40
"2025-11-07 08:00",47179,47327,46950,46950,-321.,-0.68%,87
"2025-11-07 04:00",47381,47381,47209,47271,-185.,-0.39%,7
"2025-11-07 00:00",47456,47456,47456,47456,97,+0.20%,1
"2025-11-06 20:00",47427,47427,47359,47359,-68.,-0.14%,24
"2025-11-06 16:00",47425,47427,47425,47427,-128.,-0.27%,8
"2025-11-06 12:00",47300,47563,47273,47555,185,+0.39%,18
"2025-11-06 08:00",47779,47780,47279,47370,-465.,-0.97%,77
"2025-11-06 04:00",47780,47835,47780,47835,90,+0.19%,3
"2025-11-06 00:00",47716,47745,47716,47745,-55.,-0.12%,5
"2025-11-05 20:00",47800,47800,47800,47800,-14.,-0.03%,3
"2025-11-05 16:00",47814,47814,47814,47814,0,0.00%,2
"2025-11-05 12:00",47893,47893,47814,47814,-106.,-0.22%,5
"2025-11-05 08:00",47645,47928,47560,47920,358,+0.75%,44
"2025-11-05 04:00",47568,47568,47562,47562,-49.,-0.10%,2
"2025-11-05 00:00",47632,47632,47611,47611,38,+0.08%,5
"2025-11-04 20:00",47491,47573,47450,47573,98,+0.21%,8
"2025-11-04 16:00",47475,47475,47475,47475,-71.,-0.15%,1
"2025-11-04 12:00",47511,47558,47511,47546,-4.,-0.01%,7
"2025-11-04 08:00",47540,47734,47402,47550,-38.,-0.08%,39
"2025-11-04 04:00",47408,47588,47408,47588,202,+0.43%,17
"2025-11-04 00:00",47588,47588,47386,47386,-239.,-0.50%,25
"2025-11-03 20:00",47756,47756,47625,47625,-136.,-0.28%,10
"2025-11-03 16:00",47827,47827,47761,47761,-64.,-0.13%,2
"2025-11-03 12:00",47855,47865,47820,47825,-30.,-0.06%,8
"2025-11-03 08:00",48074,48120,47651,47855,-191.,-0.40%,42
"2025-11-03 04:00",48120,48160,48026,48046,-166.,-0.34%,21
"2025-11-03 00:00",48212,48212,48212,48212,87,+0.18%,1
"2025-11-02 20:00",48172,48172,48125,48125,-57.,-0.12%,2
"2025-11-02 16:00",48228,48228,48182,48182,80,+0.17%,2
"2025-10-31 12:00",47900,48197,47893,48102,180,+0.38%,27
"2025-10-31 08:00",48050,48166,47922,47922,-188.,-0.39%,21
"2025-10-31 04:00",48107,48168,48100,48110,41,+0.09%,4
"2025-10-31 00:00",48069,48069,48069,48069,-46.,-0.10%,1
"2025-10-30 16:00",48085,48115,48085,48115,85,+0.18%,2
"2025-10-30 12:00",48264,48325,48030,48030,-387.,-0.80%,15
"2025-10-30 08:00",47922,48539,47922,48417,417,+0.87%,69
"2025-10-30 04:00",48010,48010,47926,48000,-273.,-0.57%,4
"2025-10-29 20:00",48289,48291,48273,48273,159,+0.33%,3
"2025-10-29 16:00",48112,48114,48112,48114,-24.,-0.05%,2
"2025-10-29 12:00",48407,48407,48000,48138,-312.,-0.64%,31
"2025-10-29 08:00",48445,48550,48445,48450,280,+0.58%,22
"2025-10-29 04:00",48128,48170,48128,48170,-71.,-0.15%,3
"2025-10-29 00:00",48216,48241,48215,48241,23,+0.05%,4
"2025-10-28 20:00",48209,48218,48202,48218,18,+0.04%,4
"2025-10-28 12:00",48474,48474,48200,48200,-208.,-0.43%,10
"2025-10-28 08:00",48350,48408,48224,48408,173,+0.36%,43
"2025-10-28 04:00",48099,48239,48099,48235,176,+0.37%,12
"2025-10-27 20:00",48059,48059,48059,48059,-51.,-0.11%,1
"2025-10-27 12:00",47929,48110,47929,48110,136,+0.28%,8
"2025-10-27 08:00",47975,48055,47917,47974,13,+0.03%,10
"2025-10-27 04:00",47993,48015,47961,47961,-110.,-0.23%,4
"2025-10-27 00:00",48071,48071,48071,48071,49,+0.10%,1
"2025-10-26 16:00",48017,48026,48017,48022,282,+0.59%,5
"2025-10-24 12:00",47839,47840,47740,47740,-30.,-0.06%,5
"2025-10-24 08:00",47491,47829,47491,47770,285,+0.60%,42
"2025-10-24 04:00",47342,47485,47340,47485,116,+0.24%,7
"2025-10-24 00:00",47369,47369,47369,47369,97,+0.21%,1
"2025-10-23 12:00",47220,47323,47220,47272,47,+0.10%,9
"2025-10-23 08:00",47060,47245,47015,47225,210,+0.45%,15
"2025-10-23 04:00",47023,47069,47015,47015,-108.,-0.23%,7
"2025-10-22 20:00",47089,47123,47089,47123,28,+0.06%,5
"2025-10-22 12:00",47171,47171,47000,47095,-160.,-0.34%,17
"2025-10-22 08:00",47429,47438,47060,47255,-213.,-0.45%,59
"2025-10-22 04:00",47433,47468,47433,47468,2,0.00%,4
"2025-10-22 00:00",47460,47466,47460,47466,-9.,-0.02%,3
"2025-10-21 20:00",47456,47475,47456,47475,31,+0.07%,2
"2025-10-21 16:00",47490,47490,47444,47444,-55.,-0.12%,7
"2025-10-21 12:00",47589,47589,47470,47499,-111.,-0.23%,23
"2025-10-21 08:00",47225,47662,47216,47610,344,+0.73%,39
"2025-10-21 04:00",47183,47277,47183,47266,118,+0.25%,5
"2025-10-21 00:00",47239,47239,47148,47148,-124.,-0.26%,19
"2025-10-20 16:00",47272,47272,47272,47272,0,0.00%,1
"2025-10-20 12:00",47188,47275,47188,47272,157,+0.33%,12
"2025-10-20 08:00",46904,47159,46904,47115,289,+0.62%,15
"2025-10-20 04:00",46820,46826,46820,46826,38,+0.08%,2
"2025-10-19 20:00",46801,46801,46788,46788,40,+0.09%,2
"2025-10-17 12:00",46710,46811,46710,46748,160,+0.34%,36
"2025-10-17 08:00",46565,46746,46463,46588,115,+0.25%,93
"2025-10-17 04:00",46176,46473,46164,46473,457,+0.99%,30
"2025-10-17 00:00",46289,46307,46016,46016,-318.,-0.69%,7
"2025-10-16 20:00",46362,46364,46334,46334,-66.,-0.14%,4
"2025-10-16 16:00",46400,46400,46400,46400,-66.,-0.14%,1
"2025-10-16 12:00",46474,46527,46374,46466,-35.,-0.08%,16
"2025-10-16 08:00",46932,46932,46501,46501,-347.,-0.74%,7
"2025-10-16 04:00",46958,46958,46848,46848,0,0.00%,3
"2025-10-15 20:00",46865,46872,46842,46848,-78.,-0.17%,4
"2025-10-15 16:00",46926,46926,46926,46926,81,+0.17%,2
"2025-10-15 12:00",46813,46885,46600,46845,-46.,-0.10%,23
"2025-10-15 08:00",47093,47250,46890,46891,-181.,-0.38%,21
"2025-10-15 04:00",47038,47104,47038,47072,140,+0.30%,10
"2025-10-14 20:00",46900,46932,46883,46932,94,+0.20%,9
"2025-10-14 16:00",46838,46838,46838,46838,67,+0.14%,1
"2025-10-14 12:00",46872,47081,46771,46771,-165.,-0.35%,39
"2025-10-14 08:00",46305,46936,46064,46936,671,+1.45%,40
"2025-10-14 04:00",46465,46465,46265,46265,-166.,-0.36%,24
"2025-10-14 00:00",46526,46526,46306,46431,-124.,-0.27%,23
"2025-10-13 20:00",46652,46652,46542,46555,-60.,-0.13%,6
"2025-10-13 12:00",46590,46640,46551,46615,-32.,-0.07%,14
"2025-10-13 08:00",46502,46673,46412,46647,213,+0.46%,65
"2025-10-13 04:00",46370,46440,46350,46434,-36.,-0.08%,4
"2025-10-13 00:00",46470,46470,46470,46470,44,+0.09%,1
"2025-10-12 20:00",46400,46469,46400,46426,46,+0.10%,5
"2025-10-12 16:00",46465,46465,46364,46380,529,+1.15%,21
"2025-10-10 12:00",46299,46402,45851,45851,-604.,-1.30%,84
"2025-10-10 08:00",47097,47200,46455,46455,-420.,-0.90%,188
"2025-10-09 12:00",46900,46952,46875,46875,-66.,-0.14%,5
"2025-10-09 08:00",47232,47286,46941,46941,-273.,-0.58%,45
"2025-10-09 00:00",47228,47250,47210,47214,21,+0.04%,9
"2025-10-08 20:00",47265,47265,47157,47193,-34.,-0.07%,10
"2025-10-08 12:00",47319,47319,47227,47227,-46.,-0.10%,7
"2025-10-08 08:00",47364,47364,47143,47273,-59.,-0.12%,13
"2025-10-08 04:00",47263,47332,47263,47332,84,+0.18%,9
"2025-10-08 00:00",47218,47248,47208,47248,28,+0.06%,3
"2025-10-07 16:00",47194,47220,47194,47220,-25.,-0.05%,3
"2025-10-07 12:00",47190,47245,47115,47245,90,+0.19%,12
"2025-10-07 08:00",47399,47482,47066,47155,-199.,-0.42%,51
"2025-10-07 04:00",47248,47354,47248,47354,102,+0.22%,4
"2025-10-07 00:00",47250,47252,47250,47252,-74.,-0.16%,3
"2025-10-06 12:00",47330,47330,47326,47326,55,+0.12%,5
"2025-10-06 08:00",47381,47381,47089,47271,-183.,-0.39%,35
"2025-10-03 12:00",47513,47513,47454,47454,-207.,-0.43%,3
"2025-10-03 08:00",47318,47665,47310,47661,421,+0.89%,55
"2025-10-03 00:00",47240,47240,47240,47240,-18.,-0.04%,1
"2025-10-02 20:00",47244,47258,47244,47258,99,+0.21%,2
"2025-10-02 12:00",47120,47222,47120,47159,118,+0.25%,7
"2025-10-02 08:00",47129,47213,46955,47041,-33.,-0.07%,14
"2025-10-02 04:00",47074,47074,47074,47074,26,+0.06%,1
"2025-10-01 12:00",47049,47115,47042,47048,38,+0.08%,6
"2025-10-01 08:00",46901,47148,46901,47010,104,+0.22%,31
"2025-10-01 04:00",46906,46906,46906,46906,135,+0.29%,1
"2025-10-01 00:00",46771,46771,46771,46771,-222.,-0.47%,1
"2025-09-30 16:00",46993,46993,46993,46993,-30.,-0.06%,1
"2025-09-30 12:00",46853,47023,46853,47023,151,+0.32%,4
"2025-09-30 08:00",46972,46972,46838,46872,-115.,-0.24%,17
"2025-09-29 12:00",46920,46987,46920,46987,111,+0.24%,2
"2025-09-29 08:00",46936,46936,46872,46876,-231.,-0.49%,11
"2025-09-29 04:00",47080,47107,47080,47107,92,+0.20%,2
"2025-09-29 00:00",47052,47053,47015,47015,18,+0.04%,4
"2025-09-28 20:00",47005,47005,46997,46997,9,+0.02%,2
"2025-09-28 16:00",46969,46988,46969,46988,38,+0.08%,2
"2025-09-26 12:00",46935,46950,46912,46950,35,+0.07%,4
"2025-09-26 08:00",46795,47023,46756,46915,56,+0.12%,54
"2025-09-26 04:00",46671,46859,46671,46859,156,+0.33%,8
"2025-09-26 00:00",46705,46705,46697,46703,61,+0.13%,5
"2025-09-25 12:00",46646,46693,46456,46642,-54.,-0.12%,29
"2025-09-25 08:00",46650,46740,46632,46696,-50.,-0.11%,23
"2025-09-25 04:00",46746,46746,46746,46746,-114.,-0.24%,1
"2025-09-24 20:00",46860,46860,46860,46860,61,+0.13%,1
"2025-09-24 12:00",46893,46893,46799,46799,-117.,-0.25%,21
"2025-09-24 08:00",47110,47120,46916,46916,-90.,-0.19%,24
"2025-09-23 12:00",46946,47006,46946,47006,-94.,-0.20%,2
"2025-09-23 08:00",47187,47400,47100,47100,25,+0.05%,29
"2025-09-22 12:00",47068,47075,47068,47075,118,+0.25%,2
"2025-09-22 08:00",46800,46957,46800,46957,110,+0.23%,2
"2025-09-22 04:00",46847,46847,46847,46847,-61.,-0.13%,1
"2025-09-21 20:00",46907,46908,46907,46908,-56.,-0.12%,2
"2025-09-21 16:00",46964,46964,46964,46964,-58.,-0.12%,1
"2025-09-19 12:00",47022,47022,47022,47022,173,+0.37%,1
"2025-09-19 08:00",47014,47014,46849,46849,-44.,-0.09%,5
"2025-09-18 12:00",46903,46903,46893,46893,-89.,-0.19%,5
"2025-09-18 08:00",46983,46983,46981,46982,-1.,0.00%,6
"2025-09-18 00:00",46983,46983,46983,46983,242,+0.52%,1
"2025-09-17 12:00",46837,46837,46666,46741,75,+0.16%,8
"2025-09-17 08:00",46685,46785,46662,46666,180,+0.39%,119
"2025-09-17 00:00",46513,46513,46486,46486,-126.,-0.27%,2
"2025-09-15 12:00",46612,46612,46612,46612,62,+0.13%,5
"2025-09-15 08:00",46567,46580,46550,46550,-82.,-0.18%,7
"2025-09-12 08:00",46632,46632,46632,46632,-168.,-0.36%,3
"2025-09-11 12:00",46828,46828,46800,46800,23,+0.05%,10
"2025-09-11 08:00",46641,46777,46641,46777,397,+0.86%,6
"2025-09-09 12:00",46380,46380,46380,46380,55,+0.12%,3
"2025-09-09 00:00",46325,46325,46325,46325,258,+0.56%,1
"2025-09-08 08:00",46118,46118,46067,46067,-33.,-0.07%,5
"2025-09-05 12:00",46100,46100,46100,46100,-400.,-0.86%,1
"2025-09-05 08:00",46500,46500,46500,46500,144,+0.31%,1
"2025-09-05 04:00",46376,46376,46354,46356,131,+0.28%,19
"2025-09-04 12:00",46225,46225,46225,46225,15,+0.03%,1
"2025-09-04 08:00",46210,46210,46210,46210,205,+0.45%,1
"2025-09-04 04:00",46005,46005,46005,46005,5,+0.01%,1
"2025-09-04 00:00",46000,46000,46000,46000,123,+0.27%,1
"2025-09-03 08:00",46000,46000,45877,45877,30,+0.07%,2
"2025-09-02 08:00",45917,46000,45800,45847,-153.,-0.33%,9
"2025-09-02 00:00",46000,46000,46000,46000,-300.,-0.65%,1
"2025-08-31 20:00",46300,46300,46300,46300,-57.,-0.12%,1
"2025-08-31 16:00",46357,46357,46357,46357,82,+0.18%,1
"2025-08-29 12:00",46275,46275,46275,46275,150,+0.33%,1
"2025-08-25 12:00",46125,46125,46125,46125,-225.,-0.49%,1
"2025-08-25 00:00",46350,46350,46350,46350,-100.,-0.22%,1
"2025-08-22 08:00",46460,46567,46376,46450,946,+2.08%,7
"2025-08-21 12:00",45473,45504,45473,45504,-96.,-0.21%,2
"2025-08-21 08:00",45600,45600,45600,45600,-25.,-0.05%,15
"2025-08-13 08:00",45625,45625,45625,45625,370,+0.82%,1
"2025-08-13 00:00",45255,45255,45255,45255,176,+0.39%,1
"2025-08-12 08:00",45257,45257,45079,45079,302,+0.67%,3
"2025-08-12 04:00",44777,44777,44777,44777,-122.,-0.27%,1
"2025-08-08 08:00",44899,44899,44899,44899,-101.,-0.22%,10
"2025-08-04 12:00",45000,45000,45000,45000,675,+1.52%,1
"2025-08-01 08:00",44325,44325,44325,44325,-780.,-1.73%,1
"2025-07-30 12:00",45105,45105,45105,45105,-364.,-0.80%,1
"2025-07-23 00:00",45469,45469,45469,45469,294,+0.65%,1
"2025-07-22 08:00",45175,45175,45175,45175,-233.,-0.51%,1
"2025-07-21 08:00",45408,45408,45408,45408,20,+0.04%,1
"2025-07-17 12:00",45388,45388,45388,45388,150,+0.33%,5
"2025-07-17 08:00",45238,45238,45238,45238,233,+0.52%,5
"2025-07-15 08:00",45005,45005,45005,45005,-295.,-0.65%,1
"2025-07-14 16:00",45300,45300,45300,45300,300,+0.67%,1
"2025-07-14 00:00",45000,45000,45000,45000,-368.,-0.81%,1
"2025-07-09 08:00",45368,45368,45368,45368,-400.,-0.87%,3
"2025-07-03 08:00",45600,45768,45600,45768,214,+0.47%,10
"2025-07-02 00:00",45554,45554,45554,45554,81,+0.18%,1
"2025-07-01 20:00",45473,45473,45473,45473,419,+0.93%,1
"2025-07-01 08:00",45054,45054,45054,45054,254,+0.57%,1
"2025-06-27 08:00",44800,44800,44800,44800,462,+1.04%,5
"2025-06-26 12:00",44338,44338,44338,44338,438,+1.00%,10
"2025-06-25 08:00",43900,43900,43900,43900,475,+1.09%,10
"2025-06-23 12:00",43425,43425,43425,43425,420,+0.98%,1
"2025-06-23 08:00",43200,43200,43005,43005,0,0.00%,2
"2025-06-19 00:00",43005,43005,43005,43005,1117,+2.67%,1
"2025-04-14 08:00",41888,41888,41888,41888,-1508.,-3.47%,1
"Downloaded from Barchart.com as of 03-05-2026 06:00am CST"
