Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-08-19 16:00",6411.53,6411.58,6411.37,6411.37,-0.43,-0.01%,0
"2025-08-19 12:00",6422.42,6425.73,6400.22,6411.8,-10.62,-0.17%,0
"2025-08-19 08:00",6446.24,6456.48,6420.66,6422.42,-26.73,-0.41%,0
"2025-08-18 16:00",6448.79,6449.16,6448.79,6449.15,-0.09,0.00%,0
"2025-08-18 12:00",6443.35,6454.11,6437.7,6449.24,5.85,+0.09%,0
"2025-08-18 08:00",6445.02,6455.35,6439.68,6443.39,-6.41,-0.10%,0
"2025-08-15 16:00",6449.68,6450.22,6449.68,6449.8,-0.32,0.00%,0
"2025-08-15 12:00",6450.67,6464.79,6447.18,6450.12,-0.47,-0.01%,0
"2025-08-15 08:00",6477.38,6481.34,6441.85,6450.59,-17.95,-0.28%,0
"2025-08-14 16:00",6467.73,6468.54,6467.73,6468.54,0.74,+0.01%,0
"2025-08-14 12:00",6458.53,6473.56,6444.98,6467.8,9.16,+0.14%,0
"2025-08-14 08:00",6453.46,6473.92,6441.07,6458.64,-7.94,-0.12%,0
"2025-08-13 16:00",6466.4,6466.65,6466.4,6466.58,-0.21,0.00%,0
"2025-08-13 12:00",6452.21,6468.23,6445.02,6466.79,14.66,+0.23%,0
"2025-08-13 08:00",6462.67,6480.28,6447.99,6452.13,6.37,+0.10%,0
"2025-08-12 16:00",6445.68,6445.82,6445.62,6445.76,0.46,+0.01%,0
"2025-08-12 12:00",6430.08,6446.55,6426.96,6445.3,15.33,+0.24%,0
"2025-08-12 08:00",6395.17,6430.48,6385.76,6429.97,56.52,+0.89%,0
"2025-08-11 16:00",6374.32,6374.6,6373.45,6373.45,-1.04,-0.02%,0
"2025-08-11 12:00",6396.69,6407.25,6364.06,6374.49,-22.09,-0.35%,0
"2025-08-11 08:00",6389.67,6397.94,6383.79,6396.58,7.13,+0.11%,0
"2025-08-08 16:00",6389.97,6389.97,6389.45,6389.45,-0.74,-0.01%,0
"2025-08-08 12:00",6382.11,6395.16,6379.4,6390.19,8.05,+0.13%,0
"2025-08-08 08:00",6355.22,6388.95,6355.22,6382.14,42.14,+0.66%,0
"2025-08-07 16:00",6341.56,6341.56,6340,6340,-1.08,-0.02%,0
"2025-08-07 12:00",6337.77,6344.86,6310.32,6341.08,2.81,+0.04%,0
"2025-08-07 08:00",6374.32,6389.71,6333.17,6338.27,-6.79,-0.11%,0
"2025-08-06 16:00",6345.25,6345.37,6345.06,6345.06,0.28,0.00%,0
"2025-08-06 12:00",6346.37,6352.83,6337.83,6344.78,-1.87,-0.03%,0
"2025-08-06 08:00",6309.3,6348.33,6301.11,6346.65,47.46,+0.75%,0
"2025-08-05 16:00",6299.1,6299.22,6299.1,6299.19,0,0.00%,0
"2025-08-05 12:00",6299.99,6322.3,6297.54,6299.19,-0.86,-0.01%,0
"2025-08-05 08:00",6336.63,6346,6289.37,6300.05,-29.89,-0.47%,0
"2025-08-04 16:00",6330.07,6330.07,6329.93,6329.94,0.4,+0.01%,0
"2025-08-04 12:00",6318.28,6330.69,6313.89,6329.54,11.28,+0.18%,0
"2025-08-04 08:00",6271.71,6319.33,6271.71,6318.26,80.25,+1.29%,0
"2025-08-01 16:00",6236.45,6238.01,6236.45,6238.01,0.71,+0.01%,0
"2025-08-01 12:00",6259.48,6268.65,6212.69,6237.3,-22.13,-0.35%,0
"2025-08-01 08:00",6287.28,6287.28,6214.43,6259.43,-79.96,-1.26%,0
"2025-07-31 16:00",6339.31,6339.89,6339.31,6339.39,-2.15,-0.03%,0
"2025-07-31 12:00",6395.05,6403.32,6327.64,6341.54,-53.48,-0.84%,0
"2025-07-31 08:00",6427.02,6427.02,6371.01,6395.02,32.12,+0.50%,0
"2025-07-30 16:00",6365.11,6365.11,6362.9,6362.9,-1.93,-0.03%,0
"2025-07-30 12:00",6381.59,6396.54,6336.38,6364.83,-16.62,-0.26%,0
"2025-07-30 08:00",6381.23,6387.8,6370.62,6381.45,10.59,+0.17%,0
"2025-07-29 16:00",6371.42,6371.64,6370.86,6370.86,-0.77,-0.01%,0
"2025-07-29 12:00",6379.45,6385.99,6363.92,6371.63,-7.82,-0.12%,0
"2025-07-29 08:00",6405.62,6409.26,6367.43,6379.45,-10.32,-0.16%,0
"2025-07-28 16:00",6389.81,6389.81,6389.77,6389.77,0.19,0.00%,0
"2025-07-28 12:00",6394.3,6396.31,6375.79,6389.58,-4.83,-0.08%,0
"2025-07-28 08:00",6397.69,6401.07,6383.76,6394.41,5.77,+0.09%,0
"2025-07-25 16:00",6389.36,6389.36,6388.64,6388.64,-0.95,-0.01%,0
"2025-07-25 12:00",6379.67,6395.82,6378.3,6389.59,9.88,+0.15%,0
"2025-07-25 08:00",6370.01,6381.47,6368.53,6379.71,16.36,+0.26%,0
"2025-07-24 16:00",6363.74,6363.87,6363.35,6363.35,-0.67,-0.01%,0
"2025-07-24 12:00",6375.64,6381.31,6362.77,6364.02,-11.61,-0.18%,0
"2025-07-24 08:00",6368.6,6379.54,6360.57,6375.63,16.72,+0.26%,0
"2025-07-23 16:00",6360.64,6360.64,6358.91,6358.91,-1.,-0.02%,0
"2025-07-23 12:00",6341.38,6359.91,6334.55,6359.91,18.42,+0.29%,0
"2025-07-23 08:00",6326.9,6347.09,6317.49,6341.49,31.87,+0.51%,0
"2025-07-22 16:00",6308.94,6309.62,6308.8,6309.62,0.49,+0.01%,0
"2025-07-22 12:00",6296.79,6316.12,6291.21,6309.13,12.3,+0.20%,0
"2025-07-22 08:00",6306.6,6312.74,6281.71,6296.83,-8.77,-0.14%,0
"2025-07-21 16:00",6306.45,6306.69,6305.6,6305.6,-1.86,-0.03%,0
"2025-07-21 12:00",6332.52,6336.04,6303.79,6307.46,-25.03,-0.40%,0
"2025-07-21 08:00",6304.74,6336.08,6304.74,6332.49,35.7,+0.57%,0
"2025-07-18 16:00",6296.35,6296.79,6296.35,6296.79,0.11,0.00%,0
"2025-07-18 12:00",6301.41,6301.71,6285.27,6296.68,-4.67,-0.07%,0
"2025-07-18 08:00",6312.95,6315.61,6289.57,6301.35,3.99,+0.06%,0
"2025-07-17 16:00",6299.31,6299.31,6297.36,6297.36,-1.66,-0.03%,0
"2025-07-17 12:00",6293.44,6304.69,6286.33,6299.02,5.51,+0.09%,0
"2025-07-17 08:00",6263.4,6293.72,6262.27,6293.51,29.81,+0.48%,0
"2025-07-16 16:00",6263.19,6263.7,6263.19,6263.7,0.12,0.00%,0
"2025-07-16 12:00",6239.86,6268.12,6231.84,6263.58,23.69,+0.38%,0
"2025-07-16 08:00",6254.5,6261.6,6201.59,6239.89,-3.87,-0.06%,0
"2025-07-15 16:00",6241.68,6243.76,6241.68,6243.76,0.66,+0.01%,0
"2025-07-15 12:00",6269,6270.36,6242.45,6243.1,-25.84,-0.41%,0
"2025-07-15 08:00",6295.29,6302.04,6259.14,6268.94,0.38,+0.01%,0
"2025-07-14 16:00",6268.07,6268.59,6268.07,6268.56,0.45,+0.01%,0
"2025-07-14 12:00",6261.13,6273.31,6258.19,6268.11,6.98,+0.11%,0
"2025-07-14 08:00",6255.15,6265.42,6239.22,6261.13,1.38,+0.02%,0
"2025-07-11 16:00",6258.4,6259.75,6258.4,6259.75,1.4,+0.02%,0
"2025-07-11 12:00",6259.07,6269.44,6253.25,6258.35,-0.71,-0.01%,0
"2025-07-11 08:00",6255.68,6267.04,6237.6,6259.06,-21.4,-0.34%,0
"2025-07-10 16:00",6280.25,6280.46,6280.19,6280.46,0.32,+0.01%,0
"2025-07-10 12:00",6278.32,6290.22,6271.73,6280.14,1.86,+0.03%,0
"2025-07-10 08:00",6266.8,6279.45,6251.44,6278.28,15.02,+0.24%,0
"2025-07-09 16:00",6262.71,6263.35,6262.71,6263.26,0.99,+0.02%,0
"2025-07-09 12:00",6241.63,6263.85,6238.42,6262.27,20.62,+0.33%,0
"2025-07-09 08:00",6243.33,6269.16,6231.43,6241.65,16.13,+0.26%,0
"2025-07-08 16:00",6225.62,6225.71,6225.52,6225.52,0.04,0.00%,0
"2025-07-08 12:00",6233.13,6242.7,6220.88,6225.48,-7.7,-0.12%,0
"2025-07-08 08:00",6234.03,6238.45,6217.75,6233.18,3.2,+0.05%,0
"2025-07-07 16:00",6230.07,6230.07,6229.95,6229.98,-0.78,-0.01%,0
"2025-07-07 12:00",6239.54,6244.66,6201,6230.76,-8.7,-0.14%,0
"2025-07-07 08:00",6259.04,6262.07,6234.02,6239.46,-39.89,-0.64%,0
"2025-07-03 12:00",6280.97,6284.65,6271.35,6279.35,-1.56,-0.02%,0
"2025-07-03 08:00",6246.46,6282.8,6246.46,6280.91,53.49,+0.86%,0
"2025-07-02 16:00",6227.11,6227.42,6227.11,6227.42,0.15,0.00%,0
"2025-07-02 12:00",6215.98,6227.6,6211.83,6227.27,11.13,+0.18%,0
"2025-07-02 08:00",6193.88,6217.48,6188.29,6216.14,18.13,+0.29%,0
"2025-07-01 16:00",6197.53,6198.1,6197.53,6198.01,0.43,+0.01%,0
"2025-07-01 12:00",6191.85,6210.78,6190.12,6197.58,5.81,+0.09%,0
"2025-07-01 08:00",6187.25,6203.21,6177.97,6191.77,-13.18,-0.21%,0
"2025-06-30 16:00",6203.31,6204.95,6203.31,6204.95,0.6,+0.01%,0
"2025-06-30 12:00",6187.39,6215.08,6174.97,6204.35,16.93,+0.27%,0
"2025-06-30 08:00",6193.36,6195.34,6179.83,6187.42,14.35,+0.23%,0
"2025-06-27 16:00",6172.85,6173.14,6172.74,6173.07,1.1,+0.02%,0
"2025-06-27 12:00",6182.63,6187.68,6132.35,6171.97,-10.66,-0.17%,0
"2025-06-27 08:00",6150.7,6184.73,6150.7,6182.63,41.61,+0.68%,0
"2025-06-26 16:00",6142.09,6142.09,6141.02,6141.02,-1.6,-0.03%,0
"2025-06-26 12:00",6128.83,6146.52,6128.18,6142.62,13.72,+0.22%,0
"2025-06-26 08:00",6112.09,6132.31,6107.27,6128.9,36.74,+0.60%,0
"2025-06-25 16:00",6093.46,6093.46,6092.16,6092.16,-1.7,-0.03%,0
"2025-06-25 12:00",6092.77,6097.18,6080.09,6093.86,1.03,+0.02%,0
"2025-06-25 08:00",6104.23,6108.51,6088.81,6092.83,0.65,+0.01%,0
"2025-06-24 16:00",6092.45,6092.51,6092.18,6092.18,-1.1,-0.02%,0
"2025-06-24 12:00",6081.35,6101.76,6080.61,6093.28,11.93,+0.20%,0
"2025-06-24 08:00",6061.21,6085.4,6059.25,6081.35,56.18,+0.93%,0
"2025-06-23 16:00",6025.04,6025.19,6024.93,6025.17,0.42,+0.01%,0
"2025-06-23 12:00",5982.52,6028.77,5943.23,6024.75,42.14,+0.70%,0
"2025-06-23 08:00",5969.67,6005.58,5958.16,5982.61,14.77,+0.25%,0
"2025-06-20 16:00",5966.93,5967.84,5966.93,5967.84,-0.5,-0.01%,0
"2025-06-20 12:00",5970.6,5981.44,5952.56,5968.34,-2.12,-0.04%,0
"2025-06-20 08:00",5999.67,6018.2,5959.18,5970.46,-10.41,-0.17%,0
"2025-06-18 16:00",5980.12,5980.89,5980.12,5980.87,0.54,+0.01%,0
"2025-06-18 12:00",6003.42,6014.55,5971.89,5980.33,-23.07,-0.38%,0
"2025-06-18 08:00",5987.93,6018.25,5980.68,6003.4,20.68,+0.35%,0
"2025-06-17 16:00",5982.05,5982.72,5982.05,5982.72,0.66,+0.01%,0
"2025-06-17 12:00",6014,6022.56,5974.8,5982.06,-31.89,-0.53%,0
"2025-06-17 08:00",6012.15,6023.25,6005.82,6013.95,-19.16,-0.32%,0
"2025-06-16 16:00",6033.26,6033.52,6033.1,6033.11,-0.27,0.00%,0
"2025-06-16 12:00",6037.97,6043.21,6023.4,6033.38,-4.56,-0.08%,0
"2025-06-16 08:00",6004,6050.83,6004,6037.94,60.97,+1.02%,0
"2025-06-13 16:00",5976.99,5976.99,5976.86,5976.97,-0.51,-0.01%,0
"2025-06-13 12:00",6020.67,6026.16,5963.21,5977.48,-43.25,-0.72%,0
"2025-06-13 08:00",6000.56,6024.88,5974.65,6020.73,-24.53,-0.41%,0
"2025-06-12 16:00",6045.43,6045.43,6045.05,6045.26,0.06,0.00%,0
"2025-06-12 12:00",6033.57,6045.2,6028.8,6045.2,11.67,+0.19%,0
"2025-06-12 08:00",6009.9,6044.67,6003.88,6033.53,11.29,+0.19%,0
"2025-06-11 16:00",6023.29,6023.29,6022.24,6022.24,-1.48,-0.02%,0
"2025-06-11 12:00",6045.08,6052.89,6002.32,6023.72,-21.57,-0.36%,0
"2025-06-11 08:00",6049.38,6059.4,6031.81,6045.29,6.48,+0.11%,0
"2025-06-10 16:00",6039.45,6039.45,6038.8,6038.81,-1.02,-0.02%,0
"2025-06-10 12:00",6021.43,6043.01,6011.41,6039.83,18.43,+0.31%,0
"2025-06-10 08:00",6009.91,6024.86,6000.28,6021.4,15.52,+0.26%,0
"2025-06-09 16:00",6004.81,6005.88,6004.81,6005.88,1.68,+0.03%,0
"2025-06-09 12:00",6007.62,6021.31,6003.05,6004.2,-3.38,-0.06%,0
"2025-06-09 08:00",6004.63,6012.37,5994.18,6007.58,7.22,+0.12%,0
"2025-06-06 16:00",5999.74,6000.36,5999.74,6000.36,0.7,+0.01%,0
"2025-06-06 12:00",5996.62,6013.09,5978.63,5999.66,2.91,+0.05%,0
"2025-06-06 08:00",5987.06,6016.87,5982.9,5996.75,57.45,+0.97%,0
"2025-06-05 16:00",5939.24,5939.51,5939.24,5939.3,-0.38,-0.01%,0
"2025-06-05 12:00",5997.81,5999.7,5921.2,5939.68,-58.14,-0.97%,0
"2025-06-05 08:00",5985.67,5999.21,5949.36,5997.82,27.01,+0.45%,0
"2025-06-04 16:00",5970.73,5970.89,5970.73,5970.81,-0.35,-0.01%,0
"2025-06-04 12:00",5978.92,5989.61,5968.86,5971.16,-7.83,-0.13%,0
"2025-06-04 08:00",5978.94,5990.48,5966.11,5978.99,8.62,+0.14%,0
"2025-06-03 16:00",5971.26,5971.26,5970.36,5970.37,-0.16,0.00%,0
"2025-06-03 12:00",5967.04,5981.35,5959.25,5970.53,3.56,+0.06%,0
"2025-06-03 08:00",5938.56,5967.27,5929,5966.97,31.03,+0.52%,0
"2025-06-02 16:00",5936.49,5936.49,5935.94,5935.94,-1.46,-0.02%,0
"2025-06-02 12:00",5908.3,5937.4,5900.81,5937.4,29.1,+0.49%,0
"2025-06-02 08:00",5896.68,5910.91,5861.43,5908.3,-3.39,-0.06%,0
"2025-05-30 16:00",5907.2,5911.69,5907.2,5911.69,4.63,+0.08%,0
"2025-05-30 12:00",5891.21,5922.14,5843.66,5907.06,15.86,+0.27%,0
"2025-05-30 08:00",5903.67,5910.24,5875.4,5891.2,-20.97,-0.35%,0
"2025-05-29 16:00",5912.03,5912.34,5912.03,5912.17,0.01,0.00%,0
"2025-05-29 12:00",5882.83,5917.77,5873.8,5912.16,29.46,+0.50%,0
"2025-05-29 08:00",5939.96,5943.13,5878.38,5882.7,-5.85,-0.10%,0
"2025-05-28 16:00",5888.95,5888.95,5888.55,5888.55,-0.95,-0.02%,0
"2025-05-28 12:00",5902.06,5918.86,5881.88,5889.5,-12.47,-0.21%,0
"2025-05-28 08:00",5925.54,5939.92,5901.79,5901.97,-19.57,-0.33%,0
"2025-05-27 16:00",5921.68,5921.69,5921.54,5921.54,0.37,+0.01%,0
"2025-05-27 12:00",5901.41,5924.33,5900.82,5921.17,19.81,+0.34%,0
"2025-05-27 08:00",5854.07,5902.51,5854.07,5901.36,98.54,+1.70%,0
"2025-05-23 16:00",5803.21,5803.21,5802.81,5802.82,-1.34,-0.02%,0
"2025-05-23 12:00",5792.83,5829.51,5788.3,5804.16,11.3,+0.20%,0
"2025-05-23 08:00",5781.89,5808,5767.41,5792.86,-49.15,-0.84%,0
