Time,Open,High,Low,Latest,Change,%Change,Volume
2025-10-22,6741.34,6741.34,6655.69,6699.4,-35.95,-0.53%,0
2025-10-21,6736.75,6752.16,6722.59,6735.35,0.22,0.00%,0
2025-10-20,6690.05,6744.35,6690.05,6735.13,71.12,+1.07%,0
2025-10-17,6617.07,6678.88,6603.81,6664.01,34.94,+0.53%,0
2025-10-16,6689.02,6709.34,6593.99,6629.07,-41.99,-0.63%,0
2025-10-15,6688.27,6722.62,6612.43,6671.06,26.75,+0.40%,0
2025-10-14,6602.49,6680.7,6555.41,6644.31,-10.41,-0.16%,0
2025-10-13,6622.53,6668.68,6621.17,6654.72,102.21,+1.56%,0
2025-10-10,6740.49,6762.4,6551.36,6552.51,-182.6,-2.71%,0
2025-10-09,6760.5,6764.15,6716.17,6735.11,-18.61,-0.28%,0
2025-10-08,6723.87,6755.64,6718.09,6753.72,39.13,+0.58%,0
2025-10-07,6746.14,6754.38,6700.12,6714.59,-25.69,-0.38%,0
2025-10-06,6736.2,6749.52,6717.78,6740.28,24.49,+0.36%,0
2025-10-03,6722.14,6750.87,6706.09,6715.79,0.44,+0.01%,0
2025-10-02,6731.31,6731.94,6693.23,6715.35,4.15,+0.06%,0
2025-10-01,6664.92,6718.48,6656.41,6711.2,22.74,+0.34%,0
2025-09-30,6656.19,6691.17,6641,6688.46,27.25,+0.41%,0
2025-09-29,6661.58,6677.27,6644.49,6661.21,17.51,+0.26%,0
2025-09-26,6615.38,6647.66,6605.02,6643.7,38.98,+0.59%,0
2025-09-25,6602.35,6619,6569.22,6604.72,-33.25,-0.50%,0
2025-09-24,6669.79,6671.9,6621.76,6637.97,-18.95,-0.28%,0
2025-09-23,6693.78,6699.21,6645.58,6656.92,-36.83,-0.55%,0
2025-09-22,6654.28,6698.88,6648.07,6693.75,29.39,+0.44%,0
2025-09-19,6653.94,6671.82,6630.31,6664.36,32.4,+0.49%,0
2025-09-18,6626.85,6656.8,6612.05,6631.96,31.61,+0.48%,0
2025-09-17,6604.87,6624.39,6552.01,6600.35,-6.41,-0.10%,0
2025-09-16,6624.13,6625.74,6600.11,6606.76,-8.52,-0.13%,0
2025-09-15,6606.27,6619.62,6602.07,6615.28,30.99,+0.47%,0
2025-09-12,6590.66,6600.21,6579.49,6584.29,-3.18,-0.05%,0
2025-09-11,6554.41,6592.89,6546.45,6587.47,55.43,+0.85%,0
2025-09-10,6550.29,6555.97,6516.34,6532.04,19.43,+0.30%,0
2025-09-09,6503.33,6518.23,6483.08,6512.61,17.46,+0.27%,0
2025-09-08,6498.09,6508.67,6483.29,6495.15,13.65,+0.21%,0
2025-09-05,6527.31,6532.65,6444.37,6481.5,-20.58,-0.32%,0
2025-09-04,6456.6,6502.52,6445.98,6502.08,53.82,+0.83%,0
2025-09-03,6445.82,6453.67,6416.17,6448.26,32.72,+0.51%,0
2025-09-02,6379.25,6416.54,6360.58,6415.54,-44.72,-0.69%,0
2025-08-29,6489.28,6489.64,6444.57,6460.26,-41.6,-0.64%,0
2025-08-28,6483.84,6508.12,6466.96,6501.86,20.46,+0.32%,0
2025-08-27,6462.26,6487.06,6458.67,6481.4,15.46,+0.24%,0
2025-08-26,6435.49,6468.22,6429.21,6465.94,26.62,+0.41%,0
2025-08-25,6454.69,6466.89,6438.06,6439.32,-27.59,-0.43%,0
2025-08-22,6384.59,6478.89,6384.59,6466.91,96.74,+1.52%,0
2025-08-21,6380.83,6393.65,6352.71,6370.17,-25.61,-0.40%,0
2025-08-20,6406.62,6407.22,6343.86,6395.78,-15.59,-0.24%,0
2025-08-19,6446.24,6456.48,6400.22,6411.37,-37.78,-0.59%,0
2025-08-18,6445.02,6455.35,6437.7,6449.15,-0.65,-0.01%,0
2025-08-15,6477.38,6477.38,6441.85,6449.8,-18.74,-0.29%,0
2025-08-14,6453.46,6473.92,6441.07,6468.54,1.96,+0.03%,0
2025-08-13,6462.67,6479.61,6445.02,6466.58,20.82,+0.32%,0
2025-08-12,6395.17,6446.53,6385.76,6445.76,72.31,+1.13%,0
2025-08-11,6392.28,6407.25,6364.06,6373.45,-16.,-0.25%,0
2025-08-08,6355.22,6395.16,6355.22,6389.45,49.45,+0.78%,0
2025-08-07,6374.32,6389.19,6310.32,6340,-5.06,-0.08%,0
2025-08-06,6309.3,6352.83,6301.11,6345.06,45.87,+0.73%,0
2025-08-05,6336.63,6346,6289.41,6299.19,-30.75,-0.49%,0
2025-08-04,6271.71,6330.42,6271.71,6329.94,91.93,+1.47%,0
2025-08-01,6287.28,6287.28,6212.69,6238.01,-101.38,-1.60%,0
2025-07-31,6427.02,6427.02,6328.13,6339.39,-23.51,-0.37%,0
2025-07-30,6381.23,6396.01,6337,6362.9,-7.96,-0.12%,0
2025-07-29,6405.62,6408.93,6363.92,6370.86,-18.91,-0.30%,0
2025-07-28,6397.69,6401.07,6375.79,6389.77,1.13,+0.02%,0
2025-07-25,6370.01,6395.82,6368.53,6388.64,25.29,+0.40%,0
2025-07-24,6368.6,6381.31,6360.57,6363.35,4.44,+0.07%,0
2025-07-23,6326.9,6360.64,6317.49,6358.91,49.29,+0.78%,0
2025-07-22,6306.6,6316.12,6281.71,6309.62,4.02,+0.06%,0
2025-07-21,6304.74,6336.08,6303.86,6305.6,8.81,+0.14%,0
2025-07-18,6312.95,6314.2,6285.27,6296.79,-0.57,-0.01%,0
2025-07-17,6263.4,6304.69,6262.42,6297.36,33.66,+0.54%,0
2025-07-16,6254.5,6268.12,6202.33,6263.7,19.94,+0.32%,0
2025-07-15,6295.29,6302.04,6242.88,6243.76,-24.8,-0.40%,0
2025-07-14,6255.15,6273.31,6239.64,6268.56,8.81,+0.14%,0
2025-07-11,6255.68,6269.44,6237.6,6259.75,-20.71,-0.33%,0
2025-07-10,6266.8,6290.22,6252.21,6280.46,17.2,+0.27%,0
2025-07-09,6243.33,6269.16,6231.43,6263.26,37.74,+0.61%,0
2025-07-08,6234.03,6242.7,6217.75,6225.52,-4.46,-0.07%,0
2025-07-07,6259.04,6262.07,6201,6229.98,-49.37,-0.79%,0
2025-07-03,6246.46,6284.65,6246.46,6279.35,51.93,+0.83%,0
2025-07-02,6193.88,6227.48,6188.29,6227.42,29.41,+0.47%,0
2025-07-01,6187.25,6210.78,6177.97,6198.01,-6.94,-0.11%,0
2025-06-30,6193.36,6215.08,6174.97,6204.95,31.88,+0.52%,0
2025-06-27,6150.7,6187.68,6132.35,6173.07,32.05,+0.52%,0
2025-06-26,6112.09,6146.52,6107.87,6141.02,48.86,+0.80%,0
2025-06-25,6104.23,6108.51,6080.09,6092.16,-0.02,0.00%,0
2025-06-24,6061.21,6101.76,6059.25,6092.18,67.01,+1.11%,0
2025-06-23,5969.67,6028.45,5944.85,6025.17,57.33,+0.96%,0
2025-06-20,5999.67,6018.08,5952.56,5967.84,-13.03,-0.22%,0
2025-06-18,5987.93,6018.25,5971.89,5980.87,-1.85,-0.03%,0
2025-06-17,6012.15,6023.25,5974.8,5982.72,-50.39,-0.84%,0
2025-06-16,6004,6050.83,6004,6033.11,56.14,+0.94%,0
2025-06-13,6000.56,6026.16,5963.21,5976.97,-68.29,-1.13%,0
2025-06-12,6009.9,6045.43,6003.88,6045.26,23.02,+0.38%,0
2025-06-11,6049.38,6059.4,6002.32,6022.24,-16.57,-0.27%,0
2025-06-10,6009.91,6043.01,6000.28,6038.81,32.93,+0.55%,0
2025-06-09,6004.63,6021.31,5994.18,6005.88,5.52,+0.09%,0
2025-06-06,5987.06,6016.87,5978.63,6000.36,61.06,+1.03%,0
2025-06-05,5985.67,5999.7,5921.73,5939.3,-31.51,-0.53%,0
2025-06-04,5978.94,5990.48,5966.85,5970.81,0.44,+0.01%,0
2025-06-03,5938.56,5981.35,5929,5970.37,34.43,+0.58%,0
2025-06-02,5896.68,5937.4,5862.41,5935.94,24.25,+0.41%,0
2025-05-30,5903.67,5922.09,5843.66,5911.69,-0.48,-0.01%,0
2025-05-29,5939.96,5939.96,5873.8,5912.17,23.62,+0.40%,0
2025-05-28,5925.54,5939.62,5881.88,5888.55,-32.99,-0.56%,0
2025-05-27,5854.07,5924.33,5854.07,5921.54,118.72,+2.05%,0
2025-05-23,5781.89,5829.51,5768.87,5802.82,-39.19,-0.67%,0
2025-05-22,5841.26,5878.08,5825.82,5842.01,-2.6,-0.04%,0
2025-05-21,5910.18,5938.37,5830.91,5844.61,-95.85,-1.61%,0
2025-05-20,5944.66,5953.06,5909.26,5940.46,-23.14,-0.39%,0
2025-05-19,5902.88,5968.61,5895.69,5963.6,5.22,+0.09%,0
2025-05-16,5929.09,5958.62,5907.36,5958.38,41.45,+0.70%,0
2025-05-15,5869.82,5924.21,5865.16,5916.93,24.35,+0.41%,0
2025-05-14,5896.74,5906.45,5872.11,5892.58,6.03,+0.10%,0
2025-05-13,5854.15,5906.64,5845.18,5886.55,42.36,+0.72%,0
2025-05-12,5827.83,5845.2,5786.08,5844.19,184.28,+3.26%,0
2025-05-09,5679.65,5691.69,5644.15,5659.91,-4.03,-0.07%,0
2025-05-08,5663.6,5720.1,5635.38,5663.94,32.66,+0.58%,0
2025-05-07,5614.18,5654.73,5578.82,5631.28,24.37,+0.43%,0
2025-05-06,5605.87,5649.58,5586.04,5606.91,-43.47,-0.77%,0
2025-05-05,5655.32,5683.38,5634.48,5650.38,-36.29,-0.64%,0
2025-05-02,5645.88,5700.7,5644.3,5686.67,82.53,+1.47%,0
2025-05-01,5625.43,5658.91,5599.55,5604.14,35.08,+0.63%,0
2025-04-30,5499.44,5581.01,5433.24,5569.06,8.23,+0.15%,0
2025-04-29,5508.87,5571.95,5506.58,5560.83,32.08,+0.58%,0
2025-04-28,5529.22,5552.96,5468.64,5528.75,3.54,+0.06%,0
2025-04-25,5489.73,5528.11,5456.19,5525.21,40.44,+0.74%,0
2025-04-24,5381.38,5489.4,5374.37,5484.77,108.91,+2.03%,0
2025-04-23,5395.92,5469.69,5356.17,5375.86,88.1,+1.67%,0
2025-04-22,5207.67,5309.61,5207.67,5287.76,129.56,+2.51%,0
2025-04-21,5232.94,5232.94,5101.63,5158.2,-124.5,-2.36%,0
2025-04-17,5305.45,5328.31,5255.58,5282.7,7,+0.13%,0
2025-04-16,5335.75,5367.24,5220.79,5275.7,-120.93,-2.24%,0
2025-04-15,5411.99,5450.41,5386.44,5396.63,-9.34,-0.17%,0
2025-04-14,5441.96,5459.04,5358.02,5405.97,42.61,+0.79%,0
2025-04-11,5255.56,5381.46,5220.77,5363.36,95.31,+1.81%,0
2025-04-10,5353.15,5353.15,5117.67,5268.05,-188.85,-3.46%,0
2025-04-09,4965.28,5481.34,4948.43,5456.9,474.13,+9.52%,0
2025-04-08,5193.57,5267.47,4910.42,4982.77,-79.48,-1.57%,0
2025-04-07,4953.79,5246.57,4835.04,5062.25,-11.83,-0.23%,0
2025-04-04,5292.14,5292.14,5069.9,5074.08,-322.44,-5.97%,0
2025-04-03,5492.74,5499.53,5390.83,5396.52,-274.45,-4.84%,0
2025-04-02,5580.76,5695.31,5571.48,5670.97,37.9,+0.67%,0
2025-04-01,5597.53,5650.57,5558.52,5633.07,21.22,+0.38%,0
2025-03-31,5527.91,5627.56,5488.73,5611.85,30.91,+0.55%,0
2025-03-28,5679.2,5685.89,5572.42,5580.94,-112.37,-1.97%,0
2025-03-27,5695.64,5732.28,5670.94,5693.31,-18.89,-0.33%,0
2025-03-26,5771.66,5783.62,5694.41,5712.2,-64.45,-1.12%,0
2025-03-25,5775.96,5786.95,5760.42,5776.65,9.08,+0.16%,0
2025-03-24,5718.08,5775.14,5718.08,5767.57,100.01,+1.76%,0
2025-03-21,5630.73,5670.84,5603.1,5667.56,4.67,+0.08%,0
2025-03-20,5646.92,5711.15,5632.33,5662.89,-12.4,-0.22%,0
2025-03-19,5632.37,5715.33,5622.2,5675.29,60.63,+1.08%,0
2025-03-18,5654.53,5654.53,5597.76,5614.66,-60.46,-1.07%,0
2025-03-17,5635.6,5703.52,5631.39,5675.12,36.18,+0.64%,0
2025-03-14,5563.85,5644.69,5563.85,5638.94,117.42,+2.13%,0
2025-03-13,5594.45,5597.78,5504.65,5521.52,-77.78,-1.39%,0
2025-03-12,5624.84,5640.74,5546.09,5599.3,27.23,+0.49%,0
2025-03-11,5603.65,5636.3,5528.41,5572.07,-42.49,-0.76%,0
2025-03-10,5705.37,5705.37,5564.02,5614.56,-155.64,-2.70%,0
2025-03-07,5726.01,5783.01,5667.26,5770.2,31.68,+0.55%,0
2025-03-06,5785.87,5811.8,5711.64,5738.52,-104.11,-1.78%,0
2025-03-05,5781.36,5860.59,5743.41,5842.63,64.48,+1.12%,0
2025-03-04,5800.8,5865.08,5732.59,5778.15,-71.57,-1.22%,0
2025-03-03,5968.33,5986.09,5810.91,5849.72,-104.78,-1.76%,0
2025-02-28,5856.74,5957.91,5837.66,5954.5,92.93,+1.59%,0
2025-02-27,5981.88,5993.69,5859.35,5861.57,-94.49,-1.59%,0
2025-02-26,5970.87,6009.82,5932.69,5956.06,0.81,+0.01%,0
2025-02-25,5982.73,5990.95,5908.49,5955.25,-28.,-0.47%,0
2025-02-24,6026.69,6043.07,5977.83,5983.25,-29.88,-0.50%,0
2025-02-21,6114.1,6114.82,6008.56,6013.13,-104.39,-1.71%,0
2025-02-20,6134.5,6134.5,6084.97,6117.52,-26.63,-0.43%,0
2025-02-19,6117.76,6147.43,6111.15,6144.15,14.57,+0.24%,0
2025-02-18,6121.6,6129.63,6099.51,6129.58,14.95,+0.24%,0
2025-02-14,6115.52,6127.47,6107.62,6114.63,-0.44,-0.01%,0
2025-02-13,6060.59,6116.91,6050.95,6115.07,63.1,+1.04%,0
2025-02-12,6025.08,6063,6003.79,6051.97,-16.53,-0.27%,0
2025-02-11,6049.32,6076.28,6045.6,6068.5,2.06,+0.03%,0
2025-02-10,6046.4,6073.38,6044.84,6066.44,40.45,+0.67%,0
2025-02-07,6083.13,6101.28,6019.96,6025.99,-57.58,-0.95%,0
2025-02-06,6072.22,6084.03,6046.83,6083.57,22.09,+0.36%,0
2025-02-05,6020.45,6062.86,6007.19,6061.48,23.6,+0.39%,0
2025-02-04,5998.14,6042.48,5990.87,6037.88,43.31,+0.72%,0
2025-02-03,5941.92,6022.13,5924.1,5994.57,-45.96,-0.76%,0
2025-01-31,6096.79,6120.91,6030.93,6040.53,-30.64,-0.50%,0
2025-01-30,6050.75,6086.64,6027.46,6071.17,31.86,+0.53%,0
2025-01-29,6057.7,6062.83,6012.96,6039.31,-28.39,-0.47%,0
2025-01-28,6026.97,6074.54,5995.07,6067.7,55.42,+0.92%,0
2025-01-27,5969.04,6017.17,5963.02,6012.28,-88.96,-1.46%,0
2025-01-24,6121.43,6128.04,6088.74,6101.24,-17.47,-0.29%,0
2025-01-23,6076.32,6118.73,6074.67,6118.71,32.34,+0.53%,0
2025-01-22,6081.39,6100.81,6076.13,6086.37,37.13,+0.61%,0
2025-01-21,6014.12,6051.51,6006.88,6049.24,52.58,+0.88%,0
2025-01-17,5996.24,6014.96,5980.23,5996.66,59.32,+1.00%,0
2025-01-16,5963.61,5964.69,5930.72,5937.34,-12.57,-0.21%,0
2025-01-15,5905.21,5960.61,5905.21,5949.91,107,+1.83%,0
2025-01-14,5859.27,5871.92,5805.42,5842.91,6.69,+0.11%,0
2025-01-13,5782.02,5838.61,5774.56,5836.22,9.18,+0.16%,0
2025-01-10,5890.35,5890.35,5807.78,5827.04,-91.21,-1.54%,0
2025-01-08,5910.66,5927.89,5874.78,5918.25,9.22,+0.16%,0
2025-01-07,5993.26,6000.68,5890.68,5909.03,-66.35,-1.11%,0
2025-01-06,5982.81,6021.04,5960.01,5975.38,32.91,+0.55%,0
2025-01-03,5891.07,5949.34,5888.88,5942.47,73.92,+1.26%,0
2025-01-02,5903.26,5935.09,5829.53,5868.55,-13.08,-0.22%,0
"Downloaded from Barchart.com as of 03-04-2026 12:46pm CST"
