Time,Open,High,Low,Latest,Change,%Change,Volume
"2026-03-03 09:00",24489,24562.5,24352,24446.75,-42.5,-0.17%,104564
"2026-03-03 08:00",24497,24661.25,24456,24489.25,-6.75,-0.03%,100817
"2026-03-03 07:00",24584,24590,24447.75,24496,-87.5,-0.36%,22661
"2026-03-03 06:00",24487,24606.75,24478.5,24583.5,95,+0.39%,19292
"2026-03-03 05:00",24450.25,24514.25,24370,24488.5,35.75,+0.15%,17686
"2026-03-03 04:00",24454,24484,24393,24452.75,-1.,0.00%,22556
"2026-03-03 03:00",24516.25,24581.75,24444,24453.75,-62.75,-0.26%,20526
"2026-03-03 02:00",24674.75,24694.5,24505,24516.5,-159.5,-0.65%,26258
"2026-03-03 01:00",24753.25,24767.5,24668.5,24676,-78.,-0.32%,11589
"2026-03-03 00:00",24765.25,24800,24736,24754,-11.5,-0.05%,8221
"2026-03-02 23:00",24811.25,24829,24744,24765.5,-44.75,-0.18%,7736
"2026-03-02 22:00",24846.5,24864,24788.75,24810.25,-35.75,-0.14%,6841
"2026-03-02 21:00",24862.75,24883.25,24804.25,24846,-15.25,-0.06%,6701
"2026-03-02 20:00",24874,24879.25,24806.5,24861.25,-11.5,-0.05%,10704
"2026-03-02 19:00",24931.75,24960,24869,24872.75,-58.75,-0.24%,7986
"2026-03-02 18:00",24972.5,24982.25,24925,24931.5,-39.5,-0.16%,5740
"2026-03-02 17:00",25002.75,25011,24944.25,24971,-24.75,-0.10%,6808
"2026-03-02 15:00",25022.25,25028.75,24976.5,24995.75,-27.5,-0.11%,14654
"2026-03-02 14:00",25082.5,25090.5,24946.75,25023.25,-59.5,-0.24%,74916
"2026-03-02 13:00",24972,25101,24966.25,25082.75,110.25,+0.44%,43537
"2026-03-02 12:00",25066,25074.75,24968.5,24972.5,-93.25,-0.37%,33111
"2026-03-02 11:00",25033.75,25076.5,25007.5,25065.75,32.25,+0.13%,37326
"2026-03-02 10:00",24923.75,25044.25,24852,25033.5,109,+0.44%,67962
"2026-03-02 09:00",24862,24958.5,24802,24924.5,62.5,+0.25%,76424
"2026-03-02 08:00",24621.5,24898.5,24605,24862,241.25,+0.98%,78131
"2026-03-02 07:00",24630,24739.25,24592.75,24620.75,-8.25,-0.03%,19748
"2026-03-02 06:00",24685.75,24705.5,24609.75,24629,-59.,-0.24%,11765
"2026-03-02 05:00",24657.75,24729,24635,24688,30.25,+0.12%,10309
"2026-03-02 04:00",24628.5,24684.5,24625.5,24657.75,28.75,+0.12%,10701
"2026-03-02 03:00",24562.25,24654.25,24552,24629,65.5,+0.27%,13817
"2026-03-02 02:00",24542,24591,24477,24563.5,23,+0.09%,20115
"2026-03-02 01:00",24588,24602.5,24531,24540.5,-50.25,-0.20%,13458
"2026-03-02 00:00",24675.75,24703,24528,24590.75,-86.5,-0.35%,12559
"2026-03-01 23:00",24759,24769.5,24672,24677.25,-82.75,-0.33%,6303
"2026-03-01 22:00",24792.75,24817.75,24740.75,24760,-31.5,-0.13%,6801
"2026-03-01 21:00",24821.25,24835.5,24785.25,24791.5,-29.5,-0.12%,4416
"2026-03-01 20:00",24864,24873.75,24796.5,24821,-40.75,-0.16%,7145
"2026-03-01 19:00",24785.5,24901.25,24772.5,24861.75,75.75,+0.31%,16116
"2026-03-01 18:00",24739.25,24796.25,24712.75,24786,44,+0.18%,13274
"2026-03-01 17:00",24682.5,24815,24635.5,24742,-210.75,-0.84%,20275
"2026-02-27 15:00",24998.25,24998.75,24939.25,24952.75,-45.75,-0.18%,21443
"2026-02-27 14:00",24894.25,25022.75,24893.5,24998.5,103.25,+0.41%,74658
"2026-02-27 13:00",24902.5,24963,24873,24895.25,-7.5,-0.03%,31457
"2026-02-27 12:00",24945,24955.25,24874.75,24902.75,-42.75,-0.17%,35830
"2026-02-27 11:00",24969.25,25036.75,24900.25,24945.5,-23.25,-0.09%,53594
"2026-02-27 10:00",24983.5,25021.5,24931.5,24968.75,-14.,-0.06%,52918
"2026-02-27 09:00",24879.5,25017.25,24866.5,24982.75,102.75,+0.41%,78751
"2026-02-27 08:00",24871,24938.5,24782,24880,9.5,+0.04%,83552
"2026-02-27 07:00",24919.5,24942.75,24793.75,24870.5,-51.25,-0.21%,28117
"2026-02-27 06:00",24952.75,24994,24898,24921.75,-32.25,-0.13%,12566
"2026-02-27 05:00",25000.25,25012.75,24928.75,24954,-47.25,-0.19%,8756
"2026-02-27 04:00",25030,25045,24966.75,25001.25,-28.,-0.11%,9331
"2026-02-27 03:00",25067.75,25098.75,25024.5,25029.25,-38.,-0.15%,7612
"2026-02-27 02:00",25072.5,25089.75,25038.25,25067.25,-7.25,-0.03%,5772
"2026-02-27 01:00",25033,25079,25032.75,25074.5,42.5,+0.17%,4259
"2026-02-27 00:00",25040,25046.25,24991.75,25032,-7.5,-0.03%,3908
"2026-02-26 23:00",25024.75,25061,25024,25039.5,15.75,+0.06%,3030
"2026-02-26 22:00",25026.5,25036.25,25012,25023.75,-1.,0.00%,2367
"2026-02-26 21:00",25032,25036,25001.75,25024.75,-7.,-0.03%,3370
"2026-02-26 20:00",24994.5,25033.25,24985.25,25031.75,40,+0.16%,4592
"2026-02-26 19:00",24986,25018.25,24971,24991.75,5.75,+0.02%,6890
"2026-02-26 18:00",24995,25026.5,24954.75,24986,-9.25,-0.04%,8159
"2026-02-26 17:00",25024.25,25038,24955,24995.25,-32.75,-0.13%,11577
"2026-02-26 15:00",25083,25090,25024.75,25028,-55.,-0.22%,15996
"2026-02-26 14:00",25062.75,25094.75,25024,25083,20,+0.08%,52416
"2026-02-26 13:00",25002,25099,24988.25,25063,61.5,+0.25%,40655
"2026-02-26 12:00",24935.25,25030.75,24888.75,25001.5,66.75,+0.27%,49310
"2026-02-26 11:00",24963.75,25009.25,24912,24934.75,-28.75,-0.12%,42513
"2026-02-26 10:00",24999.5,25085.5,24954.25,24963.5,-35.25,-0.14%,65704
"2026-02-26 09:00",25193.5,25210.75,24861.75,24998.75,-194.25,-0.77%,140984
"2026-02-26 08:00",25383,25398.75,25181.25,25193,-190.75,-0.75%,91382
"2026-02-26 07:00",25372.75,25415.25,25361.25,25383.75,9.75,+0.04%,10053
"2026-02-26 06:00",25361.75,25390.75,25360.25,25374,12,+0.05%,4431
"2026-02-26 05:00",25357.5,25370,25345.25,25362,5.5,+0.02%,3369
"2026-02-26 04:00",25379.25,25388.25,25347.5,25356.5,-22.,-0.09%,3552
"2026-02-26 03:00",25349.75,25401.5,25346,25378.5,28.5,+0.11%,5117
"2026-02-26 02:00",25348,25392.25,25343.25,25350,2.75,+0.01%,6264
"2026-02-26 01:00",25327.25,25364.75,25326.25,25347.25,19.75,+0.08%,4538
"2026-02-26 00:00",25308,25345,25307,25327.5,19.5,+0.08%,4011
"2026-02-25 23:00",25299.5,25309.75,25283.25,25308,7.75,+0.03%,2722
"2026-02-25 22:00",25300.5,25310.5,25293.25,25300.25,-1.5,-0.01%,2127
"2026-02-25 21:00",25306.75,25323.5,25294.75,25301.75,-6.25,-0.02%,2665
"2026-02-25 20:00",25315.5,25319.25,25288.75,25308,-8.25,-0.03%,3534
"2026-02-25 19:00",25316.25,25320,25264.75,25316.25,0.5,0.00%,7738
"2026-02-25 18:00",25315.75,25341.5,25302,25315.75,-1.5,-0.01%,8141
"2026-02-25 17:00",25388.25,25418.25,25274.75,25317.25,-144.5,-0.57%,14062
"2026-02-25 15:00",25384,25494.75,25370,25461.75,78.25,+0.31%,30441
"2026-02-25 14:00",25368.5,25396.5,25352,25383.5,14.75,+0.06%,45166
"2026-02-25 13:00",25350.25,25378.5,25349.5,25368.75,18.25,+0.07%,18784
"2026-02-25 12:00",25352.75,25358,25334.25,25350.5,-1.75,-0.01%,17059
"2026-02-25 11:00",25316.75,25355,25310.5,25352.25,35.75,+0.14%,28234
"2026-02-25 10:00",25295.25,25333.25,25282.75,25316.5,21.25,+0.08%,39597
"2026-02-25 09:00",25343,25361.75,25264.5,25295.25,-48.,-0.19%,72665
"2026-02-25 08:00",25150.75,25353.25,25129.75,25343.25,193,+0.77%,81429
"2026-02-25 07:00",25139.25,25165.75,25123.75,25150.25,11.75,+0.05%,8303
"2026-02-25 06:00",25124.5,25150,25105,25138.5,13.75,+0.05%,8247
"2026-02-25 05:00",25074.25,25128.5,25068.5,25124.75,51.5,+0.21%,4454
"2026-02-25 04:00",25082.75,25094.75,25065.5,25073.25,-9.25,-0.04%,3291
"2026-02-25 03:00",25072.5,25087.75,25055.25,25082.5,8,+0.03%,3774
"2026-02-25 02:00",25036.5,25090,25036.5,25074.5,38.5,+0.15%,5573
"2026-02-25 01:00",25043,25053.5,25017.5,25036,-5.75,-0.02%,2919
"2026-02-25 00:00",25041.5,25058.75,25032,25041.75,1,0.00%,2415
"2026-02-24 23:00",25051.75,25067.5,25030.75,25040.75,-9.5,-0.04%,2901
"2026-02-24 22:00",25066.75,25067.75,25034.5,25050.25,-16.5,-0.07%,3020
"2026-02-24 21:00",25106.75,25109.5,24994,25066.75,-40.75,-0.16%,8095
"2026-02-24 20:00",25103,25114.5,25082.25,25107.5,4,+0.02%,4774
"2026-02-24 19:00",25071.25,25113.25,25061.5,25103.5,32.5,+0.13%,7922
"2026-02-24 18:00",25044.5,25075,25018.5,25071,27.5,+0.11%,5702
"2026-02-24 17:00",25016.25,25051,24992,25043.5,27.25,+0.11%,4441
"2026-02-24 15:00",25030,25037.75,25003.25,25016.25,-13.75,-0.05%,14616
"2026-02-24 14:00",25021.75,25072,24994.75,25030,8.5,+0.03%,53200
"2026-02-24 13:00",25030,25060.25,24988.5,25021.5,-8.5,-0.03%,32628
"2026-02-24 12:00",25046,25078.75,25011.5,25030,-16.,-0.06%,33156
"2026-02-24 11:00",25028.75,25076.25,25021.25,25046,17.25,+0.07%,37437
"2026-02-24 10:00",24976.5,25047.25,24969.25,25028.75,52.25,+0.21%,55548
"2026-02-24 09:00",24878.5,25031,24819.5,24976.5,99.25,+0.40%,91982
"2026-02-24 08:00",24876.75,24964.25,24694.5,24877.25,0,0.00%,100651
"2026-02-24 07:00",24816.75,24892,24814.25,24877.25,61,+0.25%,12073
"2026-02-24 06:00",24832.5,24902.25,24795.25,24816.25,-16.75,-0.07%,14660
"2026-02-24 05:00",24842.5,24853.25,24808.75,24833,-9.,-0.04%,4492
"2026-02-24 04:00",24847,24865.5,24825.75,24842,-4.5,-0.02%,4016
"2026-02-24 03:00",24791.25,24848,24788.25,24846.5,54.75,+0.22%,6500
"2026-02-24 02:00",24834,24834,24761,24791.75,-41.5,-0.17%,9303
"2026-02-24 01:00",24837.5,24868.5,24830.5,24833.25,-4.5,-0.02%,3180
"2026-02-24 00:00",24840.5,24853.25,24822.75,24837.75,-3.25,-0.01%,2877
"2026-02-23 23:00",24876,24888.25,24825.75,24841,-35.,-0.14%,3899
"2026-02-23 22:00",24874,24884,24865.75,24876,2.75,+0.01%,2279
"2026-02-23 21:00",24869.75,24884.25,24866.75,24873.25,3.5,+0.01%,3434
"2026-02-23 20:00",24822,24879,24816.75,24869.75,47.75,+0.19%,4938
"2026-02-23 19:00",24815.5,24835.5,24795,24822,6,+0.02%,5597
"2026-02-23 18:00",24789,24823.5,24773.5,24816,28,+0.11%,6696
"2026-02-23 17:00",24788,24826.75,24767,24788,1.75,+0.01%,6919
"2026-02-23 15:00",24768.5,24796.5,24758,24786.25,18.25,+0.07%,16134
"2026-02-23 14:00",24692,24772.75,24678.75,24768,76,+0.31%,63706
"2026-02-23 13:00",24727.75,24755,24683.75,24692,-35.5,-0.14%,40783
"2026-02-23 12:00",24744.5,24820.25,24720,24727.5,-17.25,-0.07%,45167
"2026-02-23 11:00",24735,24763.75,24677.5,24744.75,10,+0.04%,47579
"2026-02-23 10:00",24743.25,24789.25,24668,24734.75,-8.5,-0.03%,78395
"2026-02-23 09:00",24912.75,24952.25,24738.75,24743.25,-170.,-0.68%,98297
"2026-02-23 08:00",24935,25040,24857.75,24913.25,-21.5,-0.09%,85894
"2026-02-23 07:00",24903.75,24954.5,24887.25,24934.75,30,+0.12%,10530
"2026-02-23 06:00",24928.25,24943.5,24883.75,24904.75,-24.75,-0.10%,7791
"2026-02-23 05:00",24970.75,24987.25,24907.25,24929.5,-40.,-0.16%,4977
"2026-02-23 04:00",24985.5,25002.75,24945,24969.5,-14.,-0.06%,5429
"2026-02-23 03:00",24931,25004,24930.75,24983.5,53.75,+0.22%,8085
"2026-02-23 02:00",24898.75,24934.5,24877.5,24929.75,31.75,+0.13%,5850
"2026-02-23 01:00",24868.5,24914.75,24863.25,24898,31,+0.12%,5954
"2026-02-23 00:00",24838.5,24869.5,24832.25,24867,28.75,+0.12%,2838
"2026-02-22 23:00",24833.5,24844.25,24807.25,24838.25,4,+0.02%,3763
"2026-02-22 22:00",24842.5,24853,24811,24834.25,-7.5,-0.03%,3272
"2026-02-22 21:00",24839.5,24863.5,24813.25,24841.75,2.75,+0.01%,5795
"2026-02-22 20:00",24844.25,24857.25,24808,24839,-5.25,-0.02%,7486
"2026-02-22 19:00",24853.75,24882.75,24832.5,24844.25,-8.5,-0.03%,12031
"2026-02-22 18:00",24970,24971,24848.5,24852.75,-118.25,-0.47%,12098
"2026-02-22 17:00",25033.75,25059.75,24936.5,24971,-106.5,-0.42%,11534
"2026-02-20 15:00",25075,25088,25064.25,25077.5,2.5,+0.01%,14144
"2026-02-20 14:00",25023,25079.25,25014.25,25075,52,+0.21%,44302
"2026-02-20 13:00",25098.5,25118.75,25018,25023,-74.75,-0.30%,33011
"2026-02-20 12:00",25034.25,25122.25,24928,25097.75,63.5,+0.25%,68119
"2026-02-20 11:00",25098.5,25109.25,24879.25,25034.25,-63.75,-0.25%,79196
"2026-02-20 10:00",25118.25,25139.5,24967.25,25098,-20.75,-0.08%,69835
"2026-02-20 09:00",24900.5,25127,24858.25,25118.75,221.25,+0.89%,120526
"2026-02-20 08:00",24769.75,24957.5,24678.5,24897.5,128.25,+0.52%,88095
"2026-02-20 07:00",24828,24864,24722.5,24769.25,-59.75,-0.24%,21644
"2026-02-20 06:00",24829,24849.5,24791,24829,-1.5,-0.01%,10099
"2026-02-20 05:00",24902.5,24902.5,24811.25,24830.5,-71.5,-0.29%,9190
"2026-02-20 04:00",24935.75,24946.75,24900.75,24902,-35.25,-0.14%,3913
"2026-02-20 03:00",24936.5,24984.75,24931.75,24937.25,0.5,0.00%,6293
"2026-02-20 02:00",24921.25,24942.5,24896.75,24936.75,15.25,+0.06%,4798
"2026-02-20 01:00",24942.75,24954.5,24907.5,24921.5,-21.5,-0.09%,4067
"2026-02-20 00:00",24944,24956,24930.75,24943,0,0.00%,2347
"2026-02-19 23:00",24903,24948.5,24901,24943,42.25,+0.17%,3555
"2026-02-19 22:00",24889.25,24913.75,24885.5,24900.75,9.75,+0.04%,2309
"2026-02-19 21:00",24897.75,24911,24888.25,24891,-6.,-0.02%,2029
"2026-02-19 20:00",24908.25,24934,24878,24897,-9.75,-0.04%,4747
"2026-02-19 19:00",24901.5,24936,24892,24906.75,5.75,+0.02%,5905
"2026-02-19 18:00",24878.25,24912.5,24858.5,24901,23.75,+0.10%,6468
"2026-02-19 17:00",24837.75,24889.25,24826,24877.25,41.25,+0.17%,4601
"2026-02-19 15:00",24863.5,24871.5,24828.75,24836,-27.5,-0.11%,14869
"2026-02-19 14:00",24781.25,24866,24777.5,24863.5,81.5,+0.33%,46075
"2026-02-19 13:00",24840.75,24849.25,24751.5,24782,-60.,-0.24%,35032
"2026-02-19 12:00",24779.5,24849,24749,24842,62,+0.25%,45723
"2026-02-19 11:00",24844.25,24904.75,24764.75,24780,-63.75,-0.26%,47843
"2026-02-19 10:00",24925,24959.5,24801.25,24843.75,-80.5,-0.32%,62349
"2026-02-19 09:00",24880,24956.5,24848.25,24924.25,42.75,+0.17%,80507
"2026-02-19 08:00",24855,24920,24763,24881.5,28,+0.11%,81107
"2026-02-19 07:00",24869,24881,24798,24853.5,-14.5,-0.06%,14009
"2026-02-19 06:00",24877.75,24897,24815,24868,-10.5,-0.04%,8369
"2026-02-19 05:00",24855,24885.75,24836.25,24878.5,24.25,+0.10%,5456
"2026-02-19 04:00",24892.5,24902.75,24825,24854.25,-40.,-0.16%,9661
"2026-02-19 03:00",24955,24973,24850.5,24894.25,-60.,-0.24%,9840
"2026-02-19 02:00",25019.75,25054,24946,24954.25,-66.5,-0.27%,7605
"2026-02-19 01:00",25019.5,25047.25,25008,25020.75,2.25,+0.01%,3533
"2026-02-19 00:00",24996,25023.5,24988.25,25018.5,22,+0.09%,3195
"2026-02-18 23:00",24957,25005.5,24940.75,24996.5,40.5,+0.16%,2848
"2026-02-18 22:00",24985.5,24994.25,24953.5,24956,-28.,-0.11%,1974
"2026-02-18 21:00",24980,24999.5,24966,24984,5.25,+0.02%,2593
"2026-02-18 20:00",24972.75,24988.25,24953.5,24978.75,6.25,+0.03%,2602
"2026-02-18 19:00",24946.75,24994.5,24937.75,24972.5,24.5,+0.10%,5011
"2026-02-18 18:00",24964.5,24974,24916.25,24948,-16.5,-0.07%,5034
"2026-02-18 17:00",24943.5,24995,24942.25,24964.5,28,+0.11%,5237
"2026-02-18 15:00",24957.25,24967,24926.5,24936.5,-21.,-0.08%,13344
"2026-02-18 14:00",24884,24998,24856,24957.5,74.5,+0.30%,67057
"2026-02-18 13:00",25025.75,25036.75,24862,24883,-144.5,-0.58%,57172
"2026-02-18 12:00",25097.75,25127.25,24981.75,25027.5,-70.75,-0.28%,41811
"2026-02-18 11:00",25061.25,25128.25,25058.75,25098.25,36.75,+0.15%,38418
"2026-02-18 10:00",25086.5,25117.25,25057.5,25061.5,-25.25,-0.10%,44296
"2026-02-18 09:00",24941,25099.75,24937.5,25086.75,146,+0.59%,84588
"2026-02-18 08:00",24828.75,24958.5,24752,24940.75,112.75,+0.45%,95216
"2026-02-18 07:00",24890.5,24921.75,24817.25,24828,-61.5,-0.25%,14155
"2026-02-18 06:00",24894.5,24962.5,24844,24889.5,-5.5,-0.02%,14179
"2026-02-18 05:00",24921.75,24928,24889.75,24895,-26.75,-0.11%,4798
"2026-02-18 04:00",24910,24940.5,24908,24921.75,12.75,+0.05%,4736
"2026-02-18 03:00",24903.25,24941.5,24899.75,24909,5.5,+0.02%,6506
"2026-02-18 02:00",24833.5,24916,24833.5,24903.5,68.75,+0.28%,10709
"2026-02-18 01:00",24823,24842,24802,24834.75,11.25,+0.05%,2697
"2026-02-18 00:00",24826,24846.75,24809,24823.5,-2.,-0.01%,3121
"2026-02-17 23:00",24835,24847,24820,24825.5,-10.75,-0.04%,2134
"2026-02-17 22:00",24794,24840,24783.25,24836.25,42,+0.17%,4116
"2026-02-17 21:00",24758.75,24798.75,24736.5,24794.25,36.25,+0.15%,3076
"2026-02-17 20:00",24745.75,24770.75,24736,24758,13.5,+0.05%,2864
"2026-02-17 19:00",24724.75,24746.25,24709.5,24744.5,17.5,+0.07%,3893
"2026-02-17 18:00",24711.25,24754.75,24708.5,24727,16,+0.06%,6502
"2026-02-17 17:00",24773.75,24783.25,24700.75,24711,-57.25,-0.23%,6734
"2026-02-17 15:00",24776.75,24818.5,24755.25,24768.25,-8.25,-0.03%,17455
"2026-02-17 14:00",24815,24841.75,24735.75,24776.5,-38.5,-0.16%,62856
"2026-02-17 13:00",24845.5,24889.75,24807.75,24815,-30.,-0.12%,43015
"2026-02-17 12:00",24698,24874.75,24649.25,24845,147.5,+0.60%,55651
"2026-02-17 11:00",24759,24764.5,24608.75,24697.5,-61.75,-0.25%,51867
"2026-02-17 10:00",24599.25,24796.75,24593.25,24759.25,159,+0.65%,75880
"2026-02-17 09:00",24483.75,24641,24449.25,24600.25,114.5,+0.47%,113895
"2026-02-17 08:00",24613,24815.75,24475,24485.75,-126.25,-0.51%,94080
"2026-02-17 07:00",24584.25,24705.25,24518,24612,27.5,+0.11%,23797
"2026-02-17 06:00",24622.75,24666.75,24577.75,24584.5,-39.25,-0.16%,7201
"2026-02-17 05:00",24606.75,24638,24572.25,24623.75,16.25,+0.07%,6166
"2026-02-17 04:00",24687.5,24697.5,24590,24607.5,-79.25,-0.32%,5548
"2026-02-17 03:00",24641.25,24695.5,24636.75,24686.75,47.25,+0.19%,6001
"2026-02-17 02:00",24659.75,24726.75,24623.75,24639.5,-20.5,-0.08%,9587
"2026-02-17 01:00",24628,24663.75,24584,24660,32.75,+0.13%,6465
"2026-02-17 00:00",24582.75,24641,24582.75,24627.25,44.5,+0.18%,4535
"2026-02-16 23:00",24623.75,24626,24558.25,24582.75,-40.75,-0.17%,5510
"2026-02-16 22:00",24611,24630,24593,24623.5,14.25,+0.06%,3209
"2026-02-16 21:00",24662,24665.5,24573.25,24609.25,-52.75,-0.21%,9422
"2026-02-16 20:00",24666.5,24686,24617.5,24662,-7.,-0.03%,10125
"2026-02-16 19:00",24790.5,24824.25,24651,24669,-119.25,-0.48%,11175
"2026-02-16 18:00",24818.75,24834.75,24774.25,24788.25,-29.5,-0.12%,6983
"2026-02-16 17:00",24746.25,24842.5,24739,24817.75,70.5,+0.28%,6103
"2026-02-16 11:00",24728,24770.75,24713.5,24747.25,18.5,+0.07%,7255
"2026-02-16 10:00",24692.25,24753.5,24670.75,24728.75,36.5,+0.15%,15428
"2026-02-16 09:00",24768,24797.5,24678.5,24692.25,-75.75,-0.31%,19641
"2026-02-16 08:00",24844.25,24844.25,24692.75,24768,-76.25,-0.31%,22808
"2026-02-16 07:00",24869.75,24875.75,24844.25,24844.25,-25.25,-0.10%,2310
"2026-02-16 06:00",24863.25,24880.5,24847.75,24869.5,6.25,+0.03%,2210
"2026-02-16 05:00",24878.5,24879.25,24842.5,24863.25,-15.,-0.06%,2312
"2026-02-16 04:00",24909.75,24911.5,24868.25,24878.25,-33.,-0.13%,2720
"2026-02-16 03:00",24895.75,24922.25,24888,24911.25,16.5,+0.07%,2647
"2026-02-16 02:00",24862.25,24904,24841,24894.75,33.25,+0.13%,4351
"2026-02-16 01:00",24822.25,24874,24821.5,24861.5,37.75,+0.15%,2729
"2026-02-16 00:00",24811,24827.25,24793.75,24823.75,12.75,+0.05%,1823
"2026-02-15 23:00",24825.25,24828,24794.25,24811,-14.5,-0.06%,1612
"2026-02-15 22:00",24824.25,24840,24820,24825.5,2,+0.01%,1453
"2026-02-15 21:00",24832.75,24836.5,24808.25,24823.5,-8.5,-0.03%,1903
"2026-02-15 20:00",24860.5,24872.5,24827.5,24832,-29.,-0.12%,2296
"2026-02-15 19:00",24835,24868.75,24822.25,24861,26.75,+0.11%,2758
"2026-02-15 18:00",24831.75,24849.25,24810.5,24834.25,-2.,-0.01%,3575
"2026-02-15 17:00",24789.75,24838.75,24754.5,24836.25,62.75,+0.25%,7006
"2026-02-13 15:00",24802.5,24828,24771,24773.5,-28.5,-0.11%,15345
"2026-02-13 14:00",24852.25,24890.5,24731.75,24802,-50.75,-0.20%,75023
"2026-02-13 13:00",24940.5,24968.5,24848.75,24852.75,-87.,-0.35%,38173
"2026-02-13 12:00",24939,24995.5,24900.75,24939.75,1.25,+0.01%,40805
"2026-02-13 11:00",24894.25,24993.5,24883.5,24938.5,44,+0.18%,42579
"2026-02-13 10:00",24811,24934.5,24762.75,24894.5,84.25,+0.34%,58528
"2026-02-13 09:00",24697.5,24928.5,24692.25,24810.25,111.25,+0.45%,107552
"2026-02-13 08:00",24780.75,24849.5,24578.75,24699,-82.5,-0.33%,130664
"2026-02-13 07:00",24694,24823.25,24620.5,24781.5,86,+0.35%,38627
"2026-02-13 06:00",24721.5,24745.75,24667.25,24695.5,-25.75,-0.10%,12068
"2026-02-13 05:00",24730.75,24738.5,24624,24721.25,-8.5,-0.03%,14714
"2026-02-13 04:00",24773.25,24799.5,24727.5,24729.75,-44.25,-0.18%,6904
"2026-02-13 03:00",24775.5,24808,24732,24774,-1.25,-0.01%,9335
"2026-02-13 02:00",24746.75,24785.5,24675,24775.25,28.25,+0.11%,12505
"2026-02-13 01:00",24713.5,24762.25,24711.25,24747,32.75,+0.13%,7639
"2026-02-13 00:00",24711.75,24731,24642.25,24714.25,1.75,+0.01%,8507
"2026-02-12 23:00",24757.75,24771,24690.75,24712.5,-44.75,-0.18%,6966
"2026-02-12 22:00",24750.5,24802.5,24744.5,24757.25,7,+0.03%,3624
"2026-02-12 21:00",24803.75,24820.75,24745.25,24750.25,-52.5,-0.21%,4049
"2026-02-12 20:00",24788.25,24832.25,24788.25,24802.75,16.5,+0.07%,5741
"2026-02-12 19:00",24731.25,24821.25,24730.25,24786.25,55,+0.22%,11630
"2026-02-12 18:00",24820,24864.75,24709.75,24731.25,-92.75,-0.37%,15159
"2026-02-12 17:00",24842.25,24856.75,24744.75,24824,2,+0.01%,12703
