Time,Open,High,Low,Latest,Change,%Change,Volume
"2026-03-02 08:00",48463,48763,48411,48726,262,+0.54%,26613
"2026-03-02 07:00",48476,48582,48450,48464,-11.,-0.02%,4148
"2026-03-02 06:00",48483,48516,48410,48475,-12.,-0.02%,2499
"2026-03-02 05:00",48468,48559,48431,48487,26,+0.05%,2336
"2026-03-02 04:00",48432,48534,48430,48461,25,+0.05%,2460
"2026-03-02 03:00",48316,48458,48289,48436,118,+0.24%,3606
"2026-03-02 02:00",48259,48375,48166,48318,58,+0.12%,5784
"2026-03-02 01:00",48413,48425,48244,48260,-152.,-0.31%,4792
"2026-03-02 00:00",48514,48530,48341,48412,-98.,-0.20%,2763
"2026-03-01 23:00",48576,48594,48507,48510,-68.,-0.14%,958
"2026-03-01 22:00",48612,48660,48560,48578,-33.,-0.07%,1593
"2026-03-01 21:00",48646,48656,48593,48611,-38.,-0.08%,1121
"2026-03-01 20:00",48705,48730,48628,48649,-54.,-0.11%,1924
"2026-03-01 19:00",48515,48728,48515,48703,192,+0.40%,3702
"2026-03-01 18:00",48431,48520,48391,48511,85,+0.18%,3933
"2026-03-01 17:00",48451,48617,48414,48426,-483.,-0.99%,4310
"2026-02-27 15:00",49000,49000,48896,48909,-91.,-0.19%,4065
"2026-02-27 14:00",48802,49024,48802,49000,196,+0.40%,16011
"2026-02-27 13:00",48917,48943,48789,48804,-112.,-0.23%,6648
"2026-02-27 12:00",48867,48922,48826,48916,48,+0.10%,6703
"2026-02-27 11:00",48905,48990,48736,48868,-38.,-0.08%,11096
"2026-02-27 10:00",48938,49073,48894,48906,-30.,-0.06%,10262
"2026-02-27 09:00",48716,49003,48699,48936,216,+0.44%,17761
"2026-02-27 08:00",49032,49124,48710,48720,-314.,-0.64%,24996
"2026-02-27 07:00",49157,49180,48926,49034,-124.,-0.25%,8371
"2026-02-27 06:00",49185,49242,49139,49158,-27.,-0.05%,3453
"2026-02-27 05:00",49259,49263,49156,49185,-73.,-0.15%,3032
"2026-02-27 04:00",49327,49332,49232,49258,-71.,-0.14%,2364
"2026-02-27 03:00",49341,49396,49314,49329,-12.,-0.02%,2474
"2026-02-27 02:00",49326,49345,49280,49341,11,+0.02%,1375
"2026-02-27 01:00",49291,49337,49291,49330,44,+0.09%,1005
"2026-02-27 00:00",49294,49306,49250,49286,-8.,-0.02%,684
"2026-02-26 23:00",49291,49334,49291,49294,3,+0.01%,499
"2026-02-26 22:00",49286,49304,49277,49291,5,+0.01%,352
"2026-02-26 21:00",49288,49296,49260,49286,-1.,0.00%,418
"2026-02-26 20:00",49253,49287,49253,49287,38,+0.08%,737
"2026-02-26 19:00",49249,49266,49228,49249,3,+0.01%,1092
"2026-02-26 18:00",49259,49293,49205,49246,-13.,-0.03%,1813
"2026-02-26 17:00",49336,49336,49216,49259,-92.,-0.19%,2256
"2026-02-26 15:00",49539,49565,49343,49351,-188.,-0.38%,5622
"2026-02-26 14:00",49542,49599,49520,49539,-3.,-0.01%,9786
"2026-02-26 13:00",49471,49588,49461,49542,70,+0.14%,7099
"2026-02-26 12:00",49288,49552,49272,49472,184,+0.37%,10023
"2026-02-26 11:00",49376,49395,49261,49288,-88.,-0.18%,8628
"2026-02-26 10:00",49593,49605,49357,49376,-217.,-0.44%,12562
"2026-02-26 09:00",49661,49688,49269,49593,-67.,-0.13%,29404
"2026-02-26 08:00",49634,49872,49630,49660,25,+0.05%,25715
"2026-02-26 07:00",49588,49665,49588,49635,45,+0.09%,3142
"2026-02-26 06:00",49515,49612,49515,49590,76,+0.15%,2306
"2026-02-26 05:00",49477,49516,49474,49514,39,+0.08%,720
"2026-02-26 04:00",49476,49495,49458,49475,0,0.00%,948
"2026-02-26 03:00",49427,49505,49424,49475,49,+0.10%,2397
"2026-02-26 02:00",49412,49455,49399,49426,14,+0.03%,1911
"2026-02-26 01:00",49412,49435,49410,49412,1,0.00%,970
"2026-02-26 00:00",49425,49438,49402,49411,-13.,-0.03%,857
"2026-02-25 23:00",49444,49444,49412,49424,-19.,-0.04%,389
"2026-02-25 22:00",49453,49462,49441,49443,-13.,-0.03%,325
"2026-02-25 21:00",49455,49469,49445,49456,1,0.00%,343
"2026-02-25 20:00",49467,49472,49437,49455,-10.,-0.02%,400
"2026-02-25 19:00",49441,49472,49412,49465,24,+0.05%,851
"2026-02-25 18:00",49429,49464,49422,49441,11,+0.02%,799
"2026-02-25 17:00",49483,49530,49428,49430,-65.,-0.13%,1363
"2026-02-25 15:00",49533,49583,49473,49495,-36.,-0.07%,5596
"2026-02-25 14:00",49518,49565,49502,49531,13,+0.03%,7889
"2026-02-25 13:00",49490,49536,49467,49518,27,+0.05%,2910
"2026-02-25 12:00",49524,49542,49480,49491,-33.,-0.07%,3456
"2026-02-25 11:00",49465,49532,49418,49524,55,+0.11%,5127
"2026-02-25 10:00",49338,49490,49322,49469,130,+0.26%,8675
"2026-02-25 09:00",49332,49361,49240,49339,8,+0.02%,11848
"2026-02-25 08:00",49410,49492,49316,49331,-79.,-0.16%,22517
"2026-02-25 07:00",49380,49416,49364,49410,29,+0.06%,2193
"2026-02-25 06:00",49368,49399,49351,49381,12,+0.02%,2069
"2026-02-25 05:00",49292,49370,49286,49369,80,+0.16%,1370
"2026-02-25 04:00",49305,49321,49269,49289,-17.,-0.03%,860
"2026-02-25 03:00",49280,49310,49260,49306,30,+0.06%,815
"2026-02-25 02:00",49218,49300,49218,49276,59,+0.12%,1433
"2026-02-25 01:00",49229,49241,49209,49217,-11.,-0.02%,653
"2026-02-25 00:00",49220,49254,49210,49228,7,+0.01%,427
"2026-02-24 23:00",49231,49254,49214,49221,-9.,-0.02%,380
"2026-02-24 22:00",49246,49248,49208,49230,-16.,-0.03%,369
"2026-02-24 21:00",49275,49276,49124,49246,-29.,-0.06%,1661
"2026-02-24 20:00",49272,49290,49257,49275,0,0.00%,650
"2026-02-24 19:00",49241,49277,49234,49275,33,+0.07%,770
"2026-02-24 18:00",49224,49249,49197,49242,17,+0.03%,805
"2026-02-24 17:00",49206,49234,49187,49225,22,+0.04%,698
"2026-02-24 15:00",49234,49240,49199,49203,-29.,-0.06%,2012
"2026-02-24 14:00",49252,49297,49189,49232,-21.,-0.04%,8635
"2026-02-24 13:00",49300,49316,49215,49253,-48.,-0.10%,5093
"2026-02-24 12:00",49270,49343,49252,49301,30,+0.06%,4526
"2026-02-24 11:00",49199,49288,49197,49271,71,+0.14%,5298
"2026-02-24 10:00",49212,49289,49128,49200,-12.,-0.02%,7963
"2026-02-24 09:00",49091,49299,49002,49212,115,+0.23%,17437
"2026-02-24 08:00",49007,49311,48801,49097,89,+0.18%,34308
"2026-02-24 07:00",48910,49022,48886,49008,101,+0.21%,3578
"2026-02-24 06:00",48983,49009,48876,48907,-73.,-0.15%,3484
"2026-02-24 05:00",48920,49015,48920,48980,63,+0.13%,3254
"2026-02-24 04:00",48933,48949,48902,48917,-17.,-0.03%,797
"2026-02-24 03:00",48857,48937,48857,48934,77,+0.16%,2475
"2026-02-24 02:00",48921,48922,48823,48857,-62.,-0.13%,4304
"2026-02-24 01:00",48926,48957,48916,48919,-9.,-0.02%,1092
"2026-02-24 00:00",48910,48931,48887,48928,21,+0.04%,677
"2026-02-23 23:00",48934,48951,48895,48907,-28.,-0.06%,506
"2026-02-23 22:00",48922,48938,48913,48935,13,+0.03%,537
"2026-02-23 21:00",48920,48931,48914,48922,0,0.00%,498
"2026-02-23 20:00",48896,48932,48886,48922,30,+0.06%,892
"2026-02-23 19:00",48900,48904,48870,48892,-8.,-0.02%,927
"2026-02-23 18:00",48889,48910,48867,48900,11,+0.02%,1065
"2026-02-23 17:00",48903,48921,48877,48889,3,+0.01%,1058
"2026-02-23 15:00",48864,48893,48836,48886,23,+0.05%,3292
"2026-02-23 14:00",48862,48902,48775,48863,-2.,0.00%,16803
"2026-02-23 13:00",48923,48948,48800,48865,-58.,-0.12%,10882
"2026-02-23 12:00",48920,49063,48914,48923,3,+0.01%,9270
"2026-02-23 11:00",48938,48965,48813,48920,-19.,-0.04%,7927
"2026-02-23 10:00",48977,49007,48825,48939,-40.,-0.08%,16625
"2026-02-23 09:00",49276,49305,48942,48979,-298.,-0.60%,26301
"2026-02-23 08:00",49474,49765,49261,49277,-198.,-0.40%,25642
"2026-02-23 07:00",49404,49498,49383,49475,69,+0.14%,2193
"2026-02-23 06:00",49505,49527,49398,49406,-99.,-0.20%,1934
"2026-02-23 05:00",49548,49586,49483,49505,-40.,-0.08%,1159
"2026-02-23 04:00",49542,49573,49505,49545,3,+0.01%,1480
"2026-02-23 03:00",49479,49555,49479,49542,63,+0.13%,2133
"2026-02-23 02:00",49460,49484,49424,49479,18,+0.04%,1410
"2026-02-23 01:00",49404,49471,49401,49461,58,+0.12%,1511
"2026-02-23 00:00",49377,49408,49371,49403,24,+0.05%,659
"2026-02-22 23:00",49356,49380,49341,49379,23,+0.05%,570
"2026-02-22 22:00",49347,49369,49341,49356,7,+0.01%,608
"2026-02-22 21:00",49374,49383,49343,49349,-25.,-0.05%,893
"2026-02-22 20:00",49390,49411,49363,49374,-16.,-0.03%,1084
"2026-02-22 19:00",49422,49445,49386,49390,-36.,-0.07%,2303
"2026-02-22 18:00",49581,49581,49420,49426,-153.,-0.31%,1721
"2026-02-22 17:00",49642,49671,49538,49579,-101.,-0.20%,1561
"2026-02-20 15:00",49678,49719,49661,49680,1,0.00%,2372
"2026-02-20 14:00",49578,49686,49575,49679,101,+0.20%,8522
"2026-02-20 13:00",49650,49681,49544,49578,-74.,-0.15%,5450
"2026-02-20 12:00",49485,49675,49358,49652,165,+0.33%,16494
"2026-02-20 11:00",49555,49576,49265,49487,-67.,-0.14%,14132
"2026-02-20 10:00",49573,49598,49403,49554,-22.,-0.04%,10731
"2026-02-20 09:00",49416,49775,49368,49576,170,+0.34%,28201
"2026-02-20 08:00",49369,49412,49204,49406,36,+0.07%,24184
"2026-02-20 07:00",49393,49457,49312,49370,-23.,-0.05%,3859
"2026-02-20 06:00",49405,49424,49353,49393,-9.,-0.02%,2276
"2026-02-20 05:00",49460,49462,49391,49402,-59.,-0.12%,1826
"2026-02-20 04:00",49524,49538,49461,49461,-63.,-0.13%,1102
"2026-02-20 03:00",49559,49604,49517,49524,-36.,-0.07%,1695
"2026-02-20 02:00",49526,49568,49507,49560,34,+0.07%,1412
"2026-02-20 01:00",49545,49548,49507,49526,-20.,-0.04%,689
"2026-02-20 00:00",49551,49564,49534,49546,-3.,-0.01%,509
"2026-02-19 23:00",49520,49553,49518,49549,31,+0.06%,520
"2026-02-19 22:00",49503,49526,49502,49518,12,+0.02%,318
"2026-02-19 21:00",49512,49523,49500,49506,-6.,-0.01%,344
"2026-02-19 20:00",49499,49528,49485,49512,14,+0.03%,682
"2026-02-19 19:00",49492,49527,49489,49498,7,+0.01%,867
"2026-02-19 18:00",49467,49496,49442,49491,25,+0.05%,795
"2026-02-19 17:00",49432,49482,49427,49466,45,+0.09%,511
"2026-02-19 15:00",49461,49494,49420,49421,-41.,-0.08%,2366
"2026-02-19 14:00",49337,49465,49335,49462,128,+0.26%,8038
"2026-02-19 13:00",49403,49453,49289,49334,-71.,-0.14%,5713
"2026-02-19 12:00",49350,49415,49258,49405,51,+0.10%,6940
"2026-02-19 11:00",49441,49526,49330,49354,-85.,-0.17%,8608
"2026-02-19 10:00",49589,49602,49377,49439,-152.,-0.31%,8663
"2026-02-19 09:00",49546,49673,49452,49591,46,+0.09%,15639
"2026-02-19 08:00",49552,49624,49403,49545,-6.,-0.01%,20736
"2026-02-19 07:00",49612,49616,49520,49551,-60.,-0.12%,2936
"2026-02-19 06:00",49582,49637,49522,49611,28,+0.06%,2297
"2026-02-19 05:00",49543,49588,49524,49583,43,+0.09%,1361
"2026-02-19 04:00",49628,49628,49517,49540,-90.,-0.18%,2828
"2026-02-19 03:00",49676,49694,49585,49630,-36.,-0.07%,1989
"2026-02-19 02:00",49743,49786,49657,49666,-77.,-0.15%,1592
"2026-02-19 01:00",49768,49788,49739,49743,-22.,-0.04%,721
"2026-02-19 00:00",49737,49766,49723,49765,28,+0.06%,539
"2026-02-18 23:00",49697,49747,49678,49737,39,+0.08%,542
"2026-02-18 22:00",49724,49734,49696,49698,-25.,-0.05%,384
"2026-02-18 21:00",49737,49751,49705,49723,-13.,-0.03%,485
"2026-02-18 20:00",49726,49751,49712,49736,13,+0.03%,460
"2026-02-18 19:00",49681,49741,49675,49723,40,+0.08%,886
"2026-02-18 18:00",49717,49720,49676,49683,-32.,-0.06%,788
"2026-02-18 17:00",49697,49756,49681,49715,5,+0.01%,423
"2026-02-18 15:00",49727,49735,49690,49710,-17.,-0.03%,2334
"2026-02-18 14:00",49646,49790,49592,49727,83,+0.17%,10783
"2026-02-18 13:00",49757,49805,49596,49644,-119.,-0.24%,8520
"2026-02-18 12:00",49897,49930,49708,49763,-135.,-0.27%,7173
"2026-02-18 11:00",49864,49951,49844,49898,38,+0.08%,4024
"2026-02-18 10:00",49924,49954,49843,49860,-63.,-0.13%,5267
"2026-02-18 09:00",49819,49967,49813,49923,105,+0.21%,11959
"2026-02-18 08:00",49641,49872,49489,49818,178,+0.36%,21316
"2026-02-18 07:00",49708,49768,49623,49640,-65.,-0.13%,2977
"2026-02-18 06:00",49785,49805,49638,49705,-78.,-0.16%,3987
"2026-02-18 05:00",49862,49865,49773,49783,-79.,-0.16%,1375
"2026-02-18 04:00",49824,49874,49824,49862,35,+0.07%,1122
"2026-02-18 03:00",49812,49873,49802,49827,15,+0.03%,2443
"2026-02-18 02:00",49680,49818,49678,49812,133,+0.27%,2095
"2026-02-18 01:00",49656,49692,49644,49679,22,+0.04%,508
"2026-02-18 00:00",49653,49683,49643,49657,4,+0.01%,354
"2026-02-17 23:00",49649,49669,49641,49653,3,+0.01%,320
"2026-02-17 22:00",49624,49655,49617,49650,21,+0.04%,469
"2026-02-17 21:00",49586,49634,49570,49629,46,+0.09%,474
"2026-02-17 20:00",49588,49606,49572,49583,-3.,-0.01%,438
"2026-02-17 19:00",49559,49588,49551,49586,25,+0.05%,705
"2026-02-17 18:00",49543,49600,49542,49561,18,+0.04%,883
"2026-02-17 17:00",49619,49631,49542,49543,-81.,-0.16%,829
"2026-02-17 15:00",49623,49647,49588,49624,-1.,0.00%,2702
"2026-02-17 14:00",49662,49685,49558,49625,-35.,-0.07%,8378
"2026-02-17 13:00",49714,49733,49639,49660,-60.,-0.12%,5769
"2026-02-17 12:00",49536,49761,49449,49720,184,+0.37%,8508
"2026-02-17 11:00",49648,49658,49408,49536,-112.,-0.23%,9166
"2026-02-17 10:00",49404,49722,49388,49648,242,+0.49%,14222
"2026-02-17 09:00",49398,49485,49240,49406,6,+0.01%,19702
"2026-02-17 08:00",49480,49794,49390,49400,-80.,-0.16%,26444
"2026-02-17 07:00",49446,49590,49345,49480,34,+0.07%,6215
"2026-02-17 06:00",49536,49569,49430,49446,-92.,-0.19%,2222
"2026-02-17 05:00",49475,49551,49465,49538,61,+0.12%,1768
"2026-02-17 04:00",49582,49594,49474,49477,-101.,-0.20%,1107
"2026-02-17 03:00",49536,49591,49502,49578,43,+0.09%,1407
"2026-02-17 02:00",49473,49603,49468,49535,65,+0.13%,2448
"2026-02-17 01:00",49429,49477,49371,49470,39,+0.08%,1454
"2026-02-17 00:00",49378,49439,49378,49431,53,+0.11%,765
"2026-02-16 23:00",49427,49427,49359,49378,-49.,-0.10%,1002
"2026-02-16 22:00",49419,49439,49407,49427,8,+0.02%,389
"2026-02-16 21:00",49474,49475,49387,49419,-58.,-0.12%,1611
"2026-02-16 20:00",49438,49492,49400,49477,34,+0.07%,1688
"2026-02-16 19:00",49591,49615,49421,49443,-143.,-0.29%,2378
"2026-02-16 18:00",49664,49668,49581,49586,-75.,-0.15%,791
"2026-02-16 17:00",49606,49691,49605,49661,55,+0.11%,656
"2026-02-16 11:00",49613,49642,49588,49606,-6.,-0.01%,1704
"2026-02-16 10:00",49577,49665,49556,49612,35,+0.07%,3940
"2026-02-16 09:00",49705,49737,49571,49577,-129.,-0.26%,3410
"2026-02-16 08:00",49766,49771,49623,49706,-63.,-0.13%,4109
"2026-02-16 07:00",49750,49783,49725,49769,17,+0.03%,640
"2026-02-16 06:00",49774,49804,49743,49752,-22.,-0.04%,504
"2026-02-16 05:00",49772,49790,49740,49774,4,+0.01%,567
"2026-02-16 04:00",49800,49801,49756,49770,-30.,-0.06%,753
"2026-02-16 03:00",49756,49820,49749,49800,44,+0.09%,900
"2026-02-16 02:00",49704,49766,49677,49756,53,+0.11%,1155
"2026-02-16 01:00",49648,49705,49644,49703,53,+0.11%,537
"2026-02-16 00:00",49614,49655,49611,49650,34,+0.07%,243
"2026-02-15 23:00",49639,49648,49609,49616,-24.,-0.05%,254
"2026-02-15 22:00",49635,49664,49635,49640,4,+0.01%,187
"2026-02-15 21:00",49649,49649,49613,49636,-9.,-0.02%,268
"2026-02-15 20:00",49670,49681,49637,49645,-28.,-0.06%,317
"2026-02-15 19:00",49616,49675,49609,49673,59,+0.12%,439
"2026-02-15 18:00",49588,49621,49569,49614,20,+0.04%,722
"2026-02-15 17:00",49549,49624,49506,49594,68,+0.14%,999
"2026-02-13 15:00",49564,49588,49512,49526,-37.,-0.07%,2402
"2026-02-13 14:00",49557,49636,49427,49563,6,+0.01%,12976
"2026-02-13 13:00",49654,49740,49549,49557,-95.,-0.19%,6395
"2026-02-13 12:00",49732,49817,49630,49652,-80.,-0.16%,7375
"2026-02-13 11:00",49714,49793,49697,49732,20,+0.04%,8020
"2026-02-13 10:00",49565,49766,49542,49712,150,+0.30%,12231
"2026-02-13 09:00",49399,49685,49379,49562,165,+0.33%,21092
"2026-02-13 08:00",49542,49582,49155,49397,-146.,-0.29%,30730
"2026-02-13 07:00",49412,49592,49350,49543,132,+0.27%,9523
"2026-02-13 06:00",49382,49461,49356,49411,28,+0.06%,3086
"2026-02-13 05:00",49375,49383,49298,49383,11,+0.02%,3048
"2026-02-13 04:00",49421,49470,49369,49372,-53.,-0.11%,1700
"2026-02-13 03:00",49433,49482,49382,49425,-8.,-0.02%,1779
"2026-02-13 02:00",49448,49487,49358,49433,-14.,-0.03%,2777
"2026-02-13 01:00",49429,49477,49411,49447,20,+0.04%,1670
"2026-02-13 00:00",49432,49442,49358,49427,-1.,0.00%,1516
"2026-02-12 23:00",49495,49501,49412,49428,-69.,-0.14%,1336
"2026-02-12 22:00",49498,49543,49489,49497,0,0.00%,553
"2026-02-12 21:00",49548,49560,49491,49497,-50.,-0.10%,913
"2026-02-12 20:00",49528,49568,49528,49547,22,+0.04%,1063
"2026-02-12 19:00",49498,49563,49496,49525,28,+0.06%,2094
"2026-02-12 18:00",49544,49586,49471,49497,-49.,-0.10%,2483
"2026-02-12 17:00",49553,49573,49499,49546,-11.,-0.02%,2090
"2026-02-12 15:00",49525,49576,49495,49557,33,+0.07%,3630
"2026-02-12 14:00",49817,49868,49493,49524,-291.,-0.58%,15079
"2026-02-12 13:00",49684,49847,49644,49815,135,+0.27%,9833
"2026-02-12 12:00",49546,49738,49496,49680,134,+0.27%,11659
"2026-02-12 11:00",49688,49698,49540,49546,-143.,-0.29%,13993
"2026-02-12 10:00",50161,50172,49618,49689,-472.,-0.94%,26567
"2026-02-12 09:00",50399,50472,50154,50161,-238.,-0.47%,16289
"2026-02-12 08:00",50371,50521,50290,50399,29,+0.06%,23004
"2026-02-12 07:00",50324,50400,50274,50370,46,+0.09%,2812
"2026-02-12 06:00",50364,50366,50317,50324,-42.,-0.08%,1053
"2026-02-12 05:00",50347,50372,50341,50366,18,+0.04%,889
"2026-02-12 04:00",50383,50396,50328,50348,-36.,-0.07%,856
"2026-02-12 03:00",50335,50386,50335,50384,49,+0.10%,1319
"2026-02-12 02:00",50350,50364,50299,50335,-18.,-0.04%,1369
"2026-02-12 01:00",50314,50357,50312,50353,40,+0.08%,897
"2026-02-12 00:00",50351,50355,50298,50313,-36.,-0.07%,754
"2026-02-11 23:00",50352,50369,50336,50349,-1.,0.00%,488
"2026-02-11 22:00",50332,50376,50327,50350,19,+0.04%,846
"2026-02-11 21:00",50290,50333,50285,50331,39,+0.08%,635
"2026-02-11 20:00",50282,50294,50256,50292,12,+0.02%,573
"2026-02-11 19:00",50228,50301,50225,50280,51,+0.10%,1202
"2026-02-11 18:00",50184,50233,50168,50229,42,+0.08%,916
"2026-02-11 17:00",50216,50236,50161,50187,-14.,-0.03%,871
"2026-02-11 15:00",50201,50264,50185,50201,0,0.00%,3920
"2026-02-11 14:00",50202,50258,50171,50201,-7.,-0.01%,8357
"2026-02-11 13:00",50139,50270,50129,50208,67,+0.13%,5360
"2026-02-11 12:00",50211,50233,50098,50141,-74.,-0.15%,6096
"2026-02-11 11:00",50248,50318,50194,50215,-35.,-0.07%,6129
"2026-02-11 10:00",50062,50332,50029,50250,187,+0.37%,12167
"2026-02-11 09:00",50392,50414,49977,50063,-331.,-0.66%,29426
"2026-02-11 08:00",50536,50585,50364,50394,-143.,-0.28%,20713
"2026-02-11 07:00",50307,50552,50304,50537,229,+0.46%,7473
"2026-02-11 06:00",50304,50335,50298,50308,2,0.00%,1691
"2026-02-11 05:00",50339,50361,50303,50306,-33.,-0.07%,1894
"2026-02-11 04:00",50347,50348,50270,50339,-8.,-0.02%,1778
"2026-02-11 03:00",50362,50394,50346,50347,-18.,-0.04%,1702
"2026-02-11 02:00",50369,50387,50321,50365,-3.,-0.01%,1233
"2026-02-11 01:00",50378,50382,50354,50368,-9.,-0.02%,612
"2026-02-11 00:00",50376,50396,50366,50377,2,0.00%,434
"2026-02-10 23:00",50394,50407,50375,50375,-20.,-0.04%,378
"2026-02-10 22:00",50401,50420,50378,50395,-4.,-0.01%,363
"2026-02-10 21:00",50390,50405,50377,50399,8,+0.02%,390
"2026-02-10 20:00",50393,50404,50378,50391,-3.,-0.01%,584
"2026-02-10 19:00",50380,50406,50378,50394,14,+0.03%,534
"2026-02-10 18:00",50355,50383,50353,50380,25,+0.05%,489
"2026-02-10 17:00",50325,50362,50325,50355,23,+0.05%,587
"2026-02-10 15:00",50272,50334,50257,50332,59,+0.12%,2266
"2026-02-10 14:00",50345,50376,50242,50273,-74.,-0.15%,10791
"2026-02-10 13:00",50275,50348,50248,50347,74,+0.15%,5934
"2026-02-10 12:00",50453,50464,50203,50273,-178.,-0.35%,9664
"2026-02-10 11:00",50502,50536,50428,50451,-52.,-0.10%,5616
"2026-02-10 10:00",50457,50519,50332,50503,48,+0.10%,11673
"2026-02-10 09:00",50598,50598,50406,50455,-141.,-0.28%,15226
"2026-02-10 08:00",50201,50611,50200,50596,394,+0.78%,24442
"2026-02-10 07:00",50134,50215,50107,50202,67,+0.13%,3141
"2026-02-10 06:00",50243,50250,50133,50135,-109.,-0.22%,1862
"2026-02-10 05:00",50256,50265,50235,50244,-10.,-0.02%,1172
"2026-02-10 04:00",50254,50276,50248,50254,0,0.00%,1856
"2026-02-10 03:00",50245,50295,50233,50254,9,+0.02%,1750
"2026-02-10 02:00",50227,50256,50196,50245,18,+0.04%,1495
"2026-02-10 01:00",50193,50241,50191,50227,38,+0.08%,973
"2026-02-10 00:00",50228,50230,50174,50189,-38.,-0.08%,694
"2026-02-09 23:00",50239,50244,50205,50227,-11.,-0.02%,566
"2026-02-09 22:00",50224,50243,50224,50238,13,+0.03%,397
"2026-02-09 21:00",50210,50231,50190,50225,16,+0.03%,467
"2026-02-09 20:00",50222,50224,50192,50209,-13.,-0.03%,714
